MTU,Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),date,country
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5834.0,n/e,6984.0,1329.0,n/e,n/e,n/e,n/e,8926.0,2022-01-24,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6315.0,n/e,6984.0,1531.0,n/e,n/e,n/e,n/e,9081.0,2022-01-24,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6688.0,n/e,6983.0,1543.0,n/e,n/e,n/e,n/e,8989.0,2022-01-24,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6822.0,n/e,6982.0,1539.0,n/e,n/e,n/e,n/e,8874.0,2022-01-24,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6867.0,n/e,6983.0,1553.0,n/e,n/e,n/e,n/e,8802.0,2022-01-24,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6822.0,n/e,6980.0,1544.0,n/e,n/e,n/e,n/e,8676.0,2022-01-24,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6777.0,n/e,6983.0,1509.0,n/e,n/e,n/e,n/e,8451.0,2022-01-24,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6817.0,n/e,6981.0,1506.0,n/e,n/e,n/e,n/e,8256.0,2022-01-24,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6846.0,n/e,6978.0,1486.0,n/e,n/e,n/e,n/e,8251.0,2022-01-24,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7035.0,n/e,6978.0,1490.0,n/e,n/e,n/e,n/e,8169.0,2022-01-24,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7214.0,n/e,6977.0,1507.0,n/e,n/e,n/e,n/e,8204.0,2022-01-24,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7167.0,n/e,6978.0,1516.0,n/e,n/e,n/e,n/e,8090.0,2022-01-24,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7121.0,n/e,6980.0,1515.0,n/e,n/e,n/e,n/e,8083.0,2022-01-24,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6812.0,n/e,6983.0,1504.0,n/e,n/e,n/e,n/e,8064.0,2022-01-24,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6740.0,n/e,6982.0,1389.0,n/e,n/e,n/e,n/e,7932.0,2022-01-24,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6632.0,n/e,6984.0,1235.0,n/e,n/e,n/e,n/e,8014.0,2022-01-24,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6243.0,n/e,6985.0,1126.0,n/e,n/e,n/e,n/e,7796.0,2022-01-24,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5966.0,n/e,6982.0,1090.0,n/e,n/e,n/e,n/e,7576.0,2022-01-24,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5871.0,n/e,6985.0,1083.0,n/e,n/e,n/e,n/e,7360.0,2022-01-25,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5760.0,n/e,6985.0,1095.0,n/e,n/e,n/e,n/e,7288.0,2022-01-25,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5845.0,n/e,6985.0,1081.0,n/e,n/e,n/e,n/e,6927.0,2022-01-25,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6089.0,n/e,6985.0,1125.0,n/e,n/e,n/e,n/e,6508.0,2022-01-25,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6301.0,n/e,6986.0,1206.0,n/e,n/e,n/e,n/e,6184.0,2022-01-25,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6646.0,n/e,6987.0,1325.0,n/e,n/e,n/e,n/e,5994.0,2022-01-25,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7744.0,n/e,6987.0,1491.0,n/e,n/e,n/e,n/e,5795.0,2022-01-25,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8148.0,n/e,6986.0,1529.0,n/e,n/e,n/e,n/e,5459.0,2022-01-25,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8343.0,n/e,6987.0,1548.0,n/e,n/e,n/e,n/e,5168.0,2022-01-25,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8343.0,n/e,6989.0,1581.0,n/e,n/e,n/e,n/e,4942.0,2022-01-25,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8620.0,n/e,6988.0,1619.0,n/e,n/e,n/e,n/e,4630.0,2022-01-25,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8736.0,n/e,6989.0,1616.0,n/e,n/e,n/e,n/e,4255.0,2022-01-25,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8846.0,n/e,6989.0,1635.0,n/e,n/e,n/e,n/e,4012.0,2022-01-25,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8923.0,n/e,6990.0,1618.0,n/e,n/e,n/e,n/e,3810.0,2022-01-25,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8928.0,n/e,6990.0,1607.0,n/e,n/e,n/e,n/e,3595.0,2022-01-25,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9034.0,n/e,6988.0,1601.0,n/e,n/e,n/e,n/e,3714.0,2022-01-25,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9135.0,n/e,6989.0,1604.0,n/e,n/e,n/e,n/e,3706.0,2022-01-25,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9300.0,n/e,6985.0,1622.0,n/e,n/e,n/e,n/e,3677.0,2022-01-25,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9190.0,n/e,6986.0,1634.0,n/e,n/e,n/e,n/e,3782.0,2022-01-25,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9155.0,n/e,6988.0,1632.0,n/e,n/e,n/e,n/e,3975.0,2022-01-25,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9038.0,n/e,6986.0,1636.0,n/e,n/e,n/e,n/e,4033.0,2022-01-25,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8786.0,n/e,6985.0,1602.0,n/e,n/e,n/e,n/e,4173.0,2022-01-25,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8186.0,n/e,6985.0,1500.0,n/e,n/e,n/e,n/e,4241.0,2022-01-25,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8110.0,n/e,6983.0,1499.0,n/e,n/e,n/e,n/e,4288.0,2022-01-25,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7819.0,n/e,6983.0,1388.0,n/e,n/e,n/e,n/e,4490.0,2022-01-26,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7554.0,n/e,6984.0,1313.0,n/e,n/e,n/e,n/e,4737.0,2022-01-26,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7459.0,n/e,6985.0,1235.0,n/e,n/e,n/e,n/e,5012.0,2022-01-26,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7446.0,n/e,6986.0,1236.0,n/e,n/e,n/e,n/e,5337.0,2022-01-26,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7713.0,n/e,6989.0,1275.0,n/e,n/e,n/e,n/e,5641.0,2022-01-26,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7889.0,n/e,6990.0,1372.0,n/e,n/e,n/e,n/e,5824.0,2022-01-26,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8936.0,n/e,6991.0,1514.0,n/e,n/e,n/e,n/e,5756.0,2022-01-26,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9727.0,n/e,6989.0,1558.0,n/e,n/e,n/e,n/e,5725.0,2022-01-26,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9863.0,n/e,6991.0,1599.0,n/e,n/e,n/e,n/e,5905.0,2022-01-26,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9768.0,n/e,6991.0,1627.0,n/e,n/e,n/e,n/e,5976.0,2022-01-26,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9786.0,n/e,6989.0,1618.0,n/e,n/e,n/e,n/e,5965.0,2022-01-26,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9745.0,n/e,6985.0,1612.0,n/e,n/e,n/e,n/e,5808.0,2022-01-26,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9941.0,n/e,6979.0,1589.0,n/e,n/e,n/e,n/e,5650.0,2022-01-26,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9890.0,n/e,6974.0,1598.0,n/e,n/e,n/e,n/e,5431.0,2022-01-26,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9886.0,n/e,6979.0,1599.0,n/e,n/e,n/e,n/e,5290.0,2022-01-26,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9694.0,n/e,6980.0,1592.0,n/e,n/e,n/e,n/e,5487.0,2022-01-26,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9674.0,n/e,6981.0,1600.0,n/e,n/e,n/e,n/e,5664.0,2022-01-26,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9642.0,n/e,6981.0,1574.0,n/e,n/e,n/e,n/e,5817.0,2022-01-26,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9504.0,n/e,6983.0,1580.0,n/e,n/e,n/e,n/e,5929.0,2022-01-26,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9437.0,n/e,6985.0,1563.0,n/e,n/e,n/e,n/e,5876.0,2022-01-26,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9028.0,n/e,6985.0,1500.0,n/e,n/e,n/e,n/e,5763.0,2022-01-26,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8755.0,n/e,6988.0,1445.0,n/e,n/e,n/e,n/e,5568.0,2022-01-26,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8297.0,n/e,6986.0,1381.0,n/e,n/e,n/e,n/e,5408.0,2022-01-26,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7804.0,n/e,6987.0,1259.0,n/e,n/e,n/e,n/e,5175.0,2022-01-26,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7415.0,n/e,6985.0,1059.0,n/e,n/e,n/e,n/e,4958.0,2022-01-27,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7063.0,n/e,6988.0,1042.0,n/e,n/e,n/e,n/e,4633.0,2022-01-27,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7051.0,n/e,6988.0,1038.0,n/e,n/e,n/e,n/e,4158.0,2022-01-27,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7460.0,n/e,6989.0,1033.0,n/e,n/e,n/e,n/e,3771.0,2022-01-27,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7983.0,n/e,6989.0,1038.0,n/e,n/e,n/e,n/e,3653.0,2022-01-27,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8709.0,n/e,6989.0,1102.0,n/e,n/e,n/e,n/e,3648.0,2022-01-27,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10064.0,n/e,6990.0,1273.0,n/e,n/e,n/e,n/e,3617.0,2022-01-27,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11577.0,n/e,6988.0,1402.0,n/e,n/e,n/e,n/e,3635.0,2022-01-27,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11994.0,n/e,6989.0,1390.0,n/e,n/e,n/e,n/e,3574.0,2022-01-27,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,12056.0,n/e,6987.0,1425.0,n/e,n/e,n/e,n/e,3478.0,2022-01-27,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,12062.0,n/e,6988.0,1482.0,n/e,n/e,n/e,n/e,3362.0,2022-01-27,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11984.0,n/e,6990.0,1483.0,n/e,n/e,n/e,n/e,3241.0,2022-01-27,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11980.0,n/e,6988.0,1497.0,n/e,n/e,n/e,n/e,3161.0,2022-01-27,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11635.0,n/e,6986.0,1496.0,n/e,n/e,n/e,n/e,3262.0,2022-01-27,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11387.0,n/e,6984.0,1471.0,n/e,n/e,n/e,n/e,3442.0,2022-01-27,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11284.0,n/e,6984.0,1464.0,n/e,n/e,n/e,n/e,3734.0,2022-01-27,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11187.0,n/e,6985.0,1444.0,n/e,n/e,n/e,n/e,4052.0,2022-01-27,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11153.0,n/e,6985.0,1461.0,n/e,n/e,n/e,n/e,4315.0,2022-01-27,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10996.0,n/e,6986.0,1460.0,n/e,n/e,n/e,n/e,4567.0,2022-01-27,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10581.0,n/e,6988.0,1429.0,n/e,n/e,n/e,n/e,4733.0,2022-01-27,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9755.0,n/e,6988.0,1338.0,n/e,n/e,n/e,n/e,4896.0,2022-01-27,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8764.0,n/e,6988.0,1276.0,n/e,n/e,n/e,n/e,5233.0,2022-01-27,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7510.0,n/e,6987.0,1162.0,n/e,n/e,n/e,n/e,5874.0,2022-01-27,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6899.0,n/e,6988.0,1012.0,n/e,n/e,n/e,n/e,6574.0,2022-01-27,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6008.0,n/e,6987.0,865.0,n/e,n/e,n/e,n/e,7239.0,2022-01-28,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5640.0,n/e,6988.0,846.0,n/e,n/e,n/e,n/e,7683.0,2022-01-28,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5602.0,n/e,6987.0,850.0,n/e,n/e,n/e,n/e,8164.0,2022-01-28,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5638.0,n/e,6987.0,877.0,n/e,n/e,n/e,n/e,8577.0,2022-01-28,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5752.0,n/e,6988.0,914.0,n/e,n/e,n/e,n/e,8851.0,2022-01-28,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6047.0,n/e,6986.0,1014.0,n/e,n/e,n/e,n/e,9098.0,2022-01-28,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6924.0,n/e,6987.0,1232.0,n/e,n/e,n/e,n/e,9182.0,2022-01-28,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7905.0,n/e,6987.0,1393.0,n/e,n/e,n/e,n/e,9150.0,2022-01-28,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8165.0,n/e,6985.0,1416.0,n/e,n/e,n/e,n/e,8921.0,2022-01-28,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8288.0,n/e,6987.0,1405.0,n/e,n/e,n/e,n/e,8589.0,2022-01-28,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8566.0,n/e,6987.0,1409.0,n/e,n/e,n/e,n/e,8130.0,2022-01-28,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8945.0,n/e,6988.0,1448.0,n/e,n/e,n/e,n/e,7478.0,2022-01-28,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9128.0,n/e,6984.0,1442.0,n/e,n/e,n/e,n/e,6536.0,2022-01-28,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9426.0,n/e,6985.0,1442.0,n/e,n/e,n/e,n/e,5530.0,2022-01-28,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9620.0,n/e,6985.0,1439.0,n/e,n/e,n/e,n/e,4693.0,2022-01-28,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9690.0,n/e,6984.0,1472.0,n/e,n/e,n/e,n/e,4518.0,2022-01-28,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9756.0,n/e,6985.0,1469.0,n/e,n/e,n/e,n/e,4878.0,2022-01-28,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9860.0,n/e,6985.0,1471.0,n/e,n/e,n/e,n/e,5188.0,2022-01-28,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9972.0,n/e,6984.0,1443.0,n/e,n/e,n/e,n/e,5548.0,2022-01-28,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10117.0,n/e,6987.0,1425.0,n/e,n/e,n/e,n/e,5855.0,2022-01-28,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9919.0,n/e,6987.0,1412.0,n/e,n/e,n/e,n/e,6223.0,2022-01-28,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9641.0,n/e,6987.0,1354.0,n/e,n/e,n/e,n/e,6439.0,2022-01-28,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8995.0,n/e,6988.0,1297.0,n/e,n/e,n/e,n/e,6539.0,2022-01-28,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8565.0,n/e,6987.0,1212.0,n/e,n/e,n/e,n/e,6277.0,2022-01-28,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7435.0,n/e,6989.0,1097.0,n/e,n/e,n/e,n/e,6478.0,2022-01-29,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7214.0,n/e,6991.0,976.0,n/e,n/e,n/e,n/e,6494.0,2022-01-29,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6612.0,n/e,6991.0,963.0,n/e,n/e,n/e,n/e,6636.0,2022-01-29,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6122.0,n/e,6991.0,942.0,n/e,n/e,n/e,n/e,6856.0,2022-01-29,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5672.0,n/e,6990.0,939.0,n/e,n/e,n/e,n/e,7196.0,2022-01-29,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5785.0,n/e,6991.0,940.0,n/e,n/e,n/e,n/e,7190.0,2022-01-29,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5996.0,n/e,6991.0,966.0,n/e,n/e,n/e,n/e,7162.0,2022-01-29,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6604.0,n/e,6989.0,984.0,n/e,n/e,n/e,n/e,7009.0,2022-01-29,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7293.0,n/e,6987.0,1025.0,n/e,n/e,n/e,n/e,6907.0,2022-01-29,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7919.0,n/e,6987.0,1067.0,n/e,n/e,n/e,n/e,6563.0,2022-01-29,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8564.0,n/e,6590.0,1098.0,n/e,n/e,n/e,n/e,6194.0,2022-01-29,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9061.0,n/e,6589.0,1131.0,n/e,n/e,n/e,n/e,5780.0,2022-01-29,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9496.0,n/e,6585.0,1127.0,n/e,n/e,n/e,n/e,5470.0,2022-01-29,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9458.0,n/e,6782.0,1147.0,n/e,n/e,n/e,n/e,5270.0,2022-01-29,SE
