MTU,Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),date,country
MTU,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Marine,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,,
MTU,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,,
MTU,[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],,
MTU,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,,
22:00 - 23:00,91.0,4952.0,57.0,636.0,9879.0,183.0,n/e,n/e,n/e,467.0,,133.0,5.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,711.0,2022-08-01,PL
23:00 - 00:00,91.0,4900.0,56.0,566.0,9233.0,182.0,n/e,n/e,n/e,33.0,,112.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,753.0,2022-08-01,PL
00:00 - 01:00,93.0,4617.0,51.0,682.0,8846.0,181.0,n/e,n/e,n/e,0.0,,94.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,794.0,2022-08-02,PL
01:00 - 02:00,93.0,4749.0,50.0,535.0,8361.0,179.0,n/e,n/e,n/e,0.0,,91.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,791.0,2022-08-02,PL
02:00 - 03:00,93.0,4719.0,50.0,532.0,8249.0,179.0,n/e,n/e,n/e,0.0,,91.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,847.0,2022-08-02,PL
03:00 - 04:00,93.0,4817.0,51.0,532.0,8007.0,179.0,n/e,n/e,n/e,0.0,,91.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,897.0,2022-08-02,PL
04:00 - 05:00,93.0,4984.0,52.0,532.0,7925.0,179.0,n/e,n/e,n/e,0.0,,91.0,0.0,n/e,n/e,n/e,n/e,1.0,n/e,n/e,672.0,2022-08-02,PL
05:00 - 06:00,93.0,4992.0,52.0,531.0,7971.0,179.0,n/e,n/e,n/e,0.0,,91.0,0.0,n/e,n/e,n/e,n/e,75.0,n/e,n/e,637.0,2022-08-02,PL
06:00 - 07:00,93.0,5360.0,53.0,531.0,8722.0,179.0,n/e,n/e,n/e,0.0,,91.0,0.0,n/e,n/e,n/e,n/e,413.0,n/e,n/e,570.0,2022-08-02,PL
07:00 - 08:00,93.0,5696.0,53.0,531.0,9409.0,180.0,n/e,n/e,n/e,0.0,,92.0,0.0,n/e,n/e,n/e,n/e,1294.0,n/e,n/e,333.0,2022-08-02,PL
08:00 - 09:00,93.0,5626.0,51.0,531.0,9633.0,180.0,n/e,n/e,n/e,117.0,,99.0,0.0,n/e,n/e,n/e,n/e,2465.0,n/e,n/e,242.0,2022-08-02,PL
09:00 - 10:00,93.0,5486.0,50.0,531.0,9194.0,181.0,n/e,n/e,n/e,58.0,,105.0,0.0,n/e,n/e,n/e,n/e,3469.0,n/e,n/e,234.0,2022-08-02,PL
10:00 - 11:00,93.0,5364.0,47.0,530.0,8688.0,182.0,n/e,n/e,n/e,0.0,,105.0,0.0,n/e,n/e,n/e,n/e,4631.0,n/e,n/e,231.0,2022-08-02,PL
11:00 - 12:00,93.0,5364.0,43.0,529.0,8417.0,182.0,n/e,n/e,n/e,0.0,,109.0,0.0,n/e,n/e,n/e,n/e,5315.0,n/e,n/e,210.0,2022-08-02,PL
12:00 - 13:00,93.0,5367.0,43.0,529.0,8056.0,180.0,n/e,n/e,n/e,0.0,,108.0,0.0,n/e,n/e,n/e,n/e,5188.0,n/e,n/e,219.0,2022-08-02,PL
13:00 - 14:00,93.0,5396.0,42.0,529.0,8082.0,181.0,n/e,n/e,n/e,0.0,,108.0,0.0,n/e,n/e,n/e,n/e,5317.0,n/e,n/e,212.0,2022-08-02,PL
14:00 - 15:00,90.0,5285.0,44.0,529.0,8023.0,177.0,n/e,n/e,n/e,0.0,,120.0,0.0,n/e,n/e,n/e,n/e,5167.0,n/e,n/e,205.0,2022-08-02,PL
15:00 - 16:00,78.0,5338.0,46.0,529.0,8350.0,172.0,n/e,n/e,n/e,0.0,,117.0,0.0,n/e,n/e,n/e,n/e,4822.0,n/e,n/e,213.0,2022-08-02,PL
16:00 - 17:00,92.0,5352.0,45.0,519.0,8848.0,171.0,n/e,n/e,n/e,0.0,,118.0,0.0,n/e,n/e,n/e,n/e,3901.0,n/e,n/e,212.0,2022-08-02,PL
17:00 - 18:00,93.0,5522.0,45.0,542.0,9474.0,171.0,n/e,n/e,n/e,0.0,,119.0,0.0,n/e,n/e,n/e,n/e,2811.0,n/e,n/e,231.0,2022-08-02,PL
18:00 - 19:00,93.0,5723.0,45.0,644.0,10277.0,174.0,n/e,n/e,n/e,34.0,,119.0,35.0,n/e,n/e,n/e,n/e,1369.0,n/e,n/e,187.0,2022-08-02,PL
19:00 - 20:00,93.0,5708.0,47.0,919.0,10636.0,176.0,n/e,n/e,n/e,464.0,,128.0,40.0,n/e,n/e,n/e,n/e,414.0,n/e,n/e,133.0,2022-08-02,PL
20:00 - 21:00,93.0,5886.0,47.0,923.0,10674.0,177.0,n/e,n/e,n/e,512.0,,141.0,40.0,n/e,n/e,n/e,n/e,89.0,n/e,n/e,204.0,2022-08-02,PL
21:00 - 22:00,93.0,5835.0,47.0,942.0,10700.0,178.0,n/e,n/e,n/e,428.0,,144.0,40.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,363.0,2022-08-02,PL
22:00 - 23:00,90.0,5671.0,48.0,734.0,10032.0,176.0,n/e,n/e,n/e,9.0,,132.0,40.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,481.0,2022-08-02,PL
23:00 - 00:00,93.0,5405.0,48.0,551.0,9005.0,174.0,n/e,n/e,n/e,0.0,,129.0,5.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,596.0,2022-08-02,PL
00:00 - 01:00,93.0,5170.0,48.0,552.0,7876.0,172.0,n/e,n/e,n/e,0.0,,101.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,759.0,2022-08-03,PL
01:00 - 02:00,93.0,5034.0,49.0,519.0,7535.0,172.0,n/e,n/e,n/e,0.0,,97.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,853.0,2022-08-03,PL
02:00 - 03:00,93.0,5028.0,53.0,514.0,7503.0,174.0,n/e,n/e,n/e,0.0,,97.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,812.0,2022-08-03,PL
03:00 - 04:00,93.0,5031.0,56.0,514.0,7496.0,173.0,n/e,n/e,n/e,0.0,,97.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,680.0,2022-08-03,PL
04:00 - 05:00,93.0,5127.0,57.0,514.0,7572.0,171.0,n/e,n/e,n/e,0.0,,99.0,0.0,n/e,n/e,n/e,n/e,3.0,n/e,n/e,637.0,2022-08-03,PL
05:00 - 06:00,93.0,5090.0,58.0,514.0,7748.0,173.0,n/e,n/e,n/e,0.0,,99.0,0.0,n/e,n/e,n/e,n/e,95.0,n/e,n/e,647.0,2022-08-03,PL
06:00 - 07:00,93.0,5504.0,57.0,514.0,8654.0,174.0,n/e,n/e,n/e,0.0,,99.0,0.0,n/e,n/e,n/e,n/e,563.0,n/e,n/e,572.0,2022-08-03,PL
07:00 - 08:00,93.0,5575.0,55.0,515.0,9418.0,174.0,n/e,n/e,n/e,33.0,,99.0,0.0,n/e,n/e,n/e,n/e,1509.0,n/e,n/e,367.0,2022-08-03,PL
08:00 - 09:00,93.0,5504.0,53.0,513.0,9414.0,173.0,n/e,n/e,n/e,297.0,,100.0,0.0,n/e,n/e,n/e,n/e,2876.0,n/e,n/e,144.0,2022-08-03,PL
09:00 - 10:00,93.0,5390.0,41.0,515.0,8940.0,181.0,n/e,n/e,n/e,108.0,,100.0,0.0,n/e,n/e,n/e,n/e,4331.0,n/e,n/e,66.0,2022-08-03,PL
10:00 - 11:00,93.0,5259.0,34.0,593.0,7868.0,186.0,n/e,n/e,n/e,0.0,,102.0,0.0,n/e,n/e,n/e,n/e,5395.0,n/e,n/e,134.0,2022-08-03,PL
11:00 - 12:00,93.0,5227.0,33.0,579.0,7723.0,190.0,n/e,n/e,n/e,0.0,,98.0,0.0,n/e,n/e,n/e,n/e,6019.0,n/e,n/e,198.0,2022-08-03,PL
12:00 - 13:00,93.0,5206.0,31.0,578.0,7915.0,187.0,n/e,n/e,n/e,0.0,,99.0,0.0,n/e,n/e,n/e,n/e,6142.0,n/e,n/e,200.0,2022-08-03,PL
13:00 - 14:00,93.0,5107.0,31.0,578.0,8151.0,187.0,n/e,n/e,n/e,0.0,,97.0,0.0,n/e,n/e,n/e,n/e,6081.0,n/e,n/e,186.0,2022-08-03,PL
14:00 - 15:00,93.0,5139.0,30.0,536.0,8196.0,188.0,n/e,n/e,n/e,0.0,,98.0,0.0,n/e,n/e,n/e,n/e,5696.0,n/e,n/e,173.0,2022-08-03,PL
15:00 - 16:00,93.0,5179.0,31.0,510.0,8369.0,189.0,n/e,n/e,n/e,0.0,,97.0,0.0,n/e,n/e,n/e,n/e,5113.0,n/e,n/e,170.0,2022-08-03,PL
16:00 - 17:00,93.0,5410.0,32.0,519.0,9038.0,188.0,n/e,n/e,n/e,0.0,,97.0,0.0,n/e,n/e,n/e,n/e,4254.0,n/e,n/e,150.0,2022-08-03,PL
17:00 - 18:00,93.0,5555.0,32.0,543.0,9906.0,185.0,n/e,n/e,n/e,0.0,,97.0,0.0,n/e,n/e,n/e,n/e,3009.0,n/e,n/e,134.0,2022-08-03,PL
18:00 - 19:00,93.0,5690.0,32.0,565.0,10723.0,184.0,n/e,n/e,n/e,338.0,,101.0,35.0,n/e,n/e,n/e,n/e,1467.0,n/e,n/e,147.0,2022-08-03,PL
19:00 - 20:00,93.0,5633.0,33.0,655.0,10959.0,190.0,n/e,n/e,n/e,845.0,,117.0,40.0,n/e,n/e,n/e,n/e,405.0,n/e,n/e,241.0,2022-08-03,PL
20:00 - 21:00,93.0,5746.0,34.0,667.0,10839.0,200.0,n/e,n/e,n/e,944.0,,129.0,40.0,n/e,n/e,n/e,n/e,97.0,n/e,n/e,575.0,2022-08-03,PL
21:00 - 22:00,92.0,5662.0,34.0,628.0,9926.0,202.0,n/e,n/e,n/e,1294.0,,134.0,40.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,1031.0,2022-08-03,PL
22:00 - 23:00,92.0,5413.0,36.0,758.0,9344.0,202.0,n/e,n/e,n/e,176.0,,144.0,5.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,1616.0,2022-08-03,PL
23:00 - 00:00,92.0,4936.0,36.0,552.0,8310.0,199.0,n/e,n/e,n/e,0.0,,134.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,2204.0,2022-08-03,PL
00:00 - 01:00,92.0,4653.0,36.0,612.0,7075.0,198.0,n/e,n/e,n/e,0.0,,127.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,2640.0,2022-08-04,PL
01:00 - 02:00,92.0,4605.0,38.0,585.0,6955.0,199.0,n/e,n/e,n/e,0.0,,126.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,2564.0,2022-08-04,PL
02:00 - 03:00,92.0,4710.0,41.0,579.0,7196.0,200.0,n/e,n/e,n/e,0.0,,126.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,2322.0,2022-08-04,PL
03:00 - 04:00,92.0,4638.0,43.0,569.0,7514.0,198.0,n/e,n/e,n/e,0.0,,126.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,2140.0,2022-08-04,PL
04:00 - 05:00,92.0,4691.0,43.0,552.0,7552.0,197.0,n/e,n/e,n/e,0.0,,126.0,0.0,n/e,n/e,n/e,n/e,1.0,n/e,n/e,1875.0,2022-08-04,PL
05:00 - 06:00,92.0,4646.0,41.0,526.0,7700.0,196.0,n/e,n/e,n/e,0.0,,126.0,0.0,n/e,n/e,n/e,n/e,79.0,n/e,n/e,1681.0,2022-08-04,PL
06:00 - 07:00,92.0,5074.0,40.0,528.0,8634.0,195.0,n/e,n/e,n/e,0.0,,126.0,0.0,n/e,n/e,n/e,n/e,518.0,n/e,n/e,1426.0,2022-08-04,PL
07:00 - 08:00,92.0,5386.0,39.0,535.0,9180.0,197.0,n/e,n/e,n/e,0.0,,126.0,0.0,n/e,n/e,n/e,n/e,1776.0,n/e,n/e,862.0,2022-08-04,PL
08:00 - 09:00,91.0,5491.0,41.0,545.0,9081.0,199.0,n/e,n/e,n/e,125.0,,127.0,0.0,n/e,n/e,n/e,n/e,3357.0,n/e,n/e,254.0,2022-08-04,PL
09:00 - 10:00,92.0,5201.0,40.0,538.0,8650.0,201.0,n/e,n/e,n/e,368.0,,127.0,0.0,n/e,n/e,n/e,n/e,4654.0,n/e,n/e,127.0,2022-08-04,PL
10:00 - 11:00,92.0,5073.0,38.0,540.0,7964.0,207.0,n/e,n/e,n/e,80.0,,126.0,0.0,n/e,n/e,n/e,n/e,5651.0,n/e,n/e,287.0,2022-08-04,PL
11:00 - 12:00,91.0,5057.0,29.0,543.0,7699.0,212.0,n/e,n/e,n/e,0.0,,125.0,0.0,n/e,n/e,n/e,n/e,6237.0,n/e,n/e,627.0,2022-08-04,PL
12:00 - 13:00,81.0,5001.0,28.0,542.0,7614.0,205.0,n/e,n/e,n/e,0.0,,101.0,0.0,n/e,n/e,n/e,n/e,6489.0,n/e,n/e,768.0,2022-08-04,PL
13:00 - 14:00,87.0,5006.0,31.0,543.0,7614.0,201.0,n/e,n/e,n/e,0.0,,96.0,0.0,n/e,n/e,n/e,n/e,6411.0,n/e,n/e,779.0,2022-08-04,PL
14:00 - 15:00,91.0,5032.0,37.0,543.0,7666.0,200.0,n/e,n/e,n/e,0.0,,96.0,0.0,n/e,n/e,n/e,n/e,6055.0,n/e,n/e,737.0,2022-08-04,PL
15:00 - 16:00,92.0,5138.0,39.0,547.0,8016.0,201.0,n/e,n/e,n/e,0.0,,96.0,0.0,n/e,n/e,n/e,n/e,5340.0,n/e,n/e,666.0,2022-08-04,PL
16:00 - 17:00,92.0,5219.0,40.0,550.0,8770.0,199.0,n/e,n/e,n/e,0.0,,96.0,0.0,n/e,n/e,n/e,n/e,4284.0,n/e,n/e,664.0,2022-08-04,PL
17:00 - 18:00,92.0,5425.0,41.0,558.0,9643.0,190.0,n/e,n/e,n/e,153.0,,96.0,0.0,n/e,n/e,n/e,n/e,2926.0,n/e,n/e,714.0,2022-08-04,PL
18:00 - 19:00,92.0,5385.0,41.0,612.0,10197.0,192.0,n/e,n/e,n/e,608.0,,96.0,35.0,n/e,n/e,n/e,n/e,1365.0,n/e,n/e,854.0,2022-08-04,PL
19:00 - 20:00,92.0,5376.0,41.0,651.0,10414.0,192.0,n/e,n/e,n/e,866.0,,110.0,40.0,n/e,n/e,n/e,n/e,443.0,n/e,n/e,1252.0,2022-08-04,PL
20:00 - 21:00,92.0,5128.0,42.0,572.0,10257.0,196.0,n/e,n/e,n/e,662.0,,114.0,40.0,n/e,n/e,n/e,n/e,96.0,n/e,n/e,2241.0,2022-08-04,PL
21:00 - 22:00,92.0,4944.0,43.0,572.0,9635.0,200.0,n/e,n/e,n/e,136.0,,119.0,40.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,3470.0,2022-08-04,PL
22:00 - 23:00,91.0,4565.0,43.0,578.0,8347.0,200.0,n/e,n/e,n/e,0.0,,107.0,5.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,4152.0,2022-08-04,PL
23:00 - 00:00,92.0,4202.0,35.0,560.0,7682.0,197.0,n/e,n/e,n/e,0.0,,99.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,4221.0,2022-08-04,PL
00:00 - 01:00,91.0,3884.0,37.0,554.0,7167.0,194.0,n/e,n/e,n/e,0.0,,96.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,4054.0,2022-08-05,PL
01:00 - 02:00,91.0,3934.0,37.0,549.0,7061.0,194.0,n/e,n/e,n/e,0.0,,95.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,3826.0,2022-08-05,PL
02:00 - 03:00,91.0,4147.0,38.0,550.0,7055.0,193.0,n/e,n/e,n/e,0.0,,95.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,3416.0,2022-08-05,PL
03:00 - 04:00,91.0,4266.0,40.0,547.0,7020.0,190.0,n/e,n/e,n/e,0.0,,95.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,3083.0,2022-08-05,PL
04:00 - 05:00,91.0,4213.0,45.0,547.0,7170.0,189.0,n/e,n/e,n/e,0.0,,95.0,0.0,n/e,n/e,n/e,n/e,1.0,n/e,n/e,2911.0,2022-08-05,PL
05:00 - 06:00,91.0,3946.0,46.0,543.0,7137.0,188.0,n/e,n/e,n/e,0.0,,95.0,0.0,n/e,n/e,n/e,n/e,70.0,n/e,n/e,2618.0,2022-08-05,PL
06:00 - 07:00,91.0,4830.0,47.0,542.0,7992.0,189.0,n/e,n/e,n/e,0.0,,95.0,0.0,n/e,n/e,n/e,n/e,472.0,n/e,n/e,2170.0,2022-08-05,PL
07:00 - 08:00,91.0,5118.0,45.0,548.0,9110.0,191.0,n/e,n/e,n/e,0.0,,95.0,0.0,n/e,n/e,n/e,n/e,1781.0,n/e,n/e,1339.0,2022-08-05,PL
08:00 - 09:00,91.0,5102.0,45.0,546.0,9470.0,190.0,n/e,n/e,n/e,0.0,,96.0,0.0,n/e,n/e,n/e,n/e,3374.0,n/e,n/e,682.0,2022-08-05,PL
09:00 - 10:00,91.0,4953.0,44.0,540.0,8896.0,192.0,n/e,n/e,n/e,0.0,,97.0,0.0,n/e,n/e,n/e,n/e,4658.0,n/e,n/e,791.0,2022-08-05,PL
10:00 - 11:00,91.0,4724.0,46.0,535.0,7697.0,193.0,n/e,n/e,n/e,0.0,,97.0,0.0,n/e,n/e,n/e,n/e,5619.0,n/e,n/e,1342.0,2022-08-05,PL
11:00 - 12:00,91.0,4506.0,44.0,548.0,7188.0,193.0,n/e,n/e,n/e,0.0,,97.0,0.0,n/e,n/e,n/e,n/e,6149.0,n/e,n/e,1614.0,2022-08-05,PL
12:00 - 13:00,91.0,4580.0,43.0,550.0,7185.0,195.0,n/e,n/e,n/e,0.0,,96.0,0.0,n/e,n/e,n/e,n/e,6233.0,n/e,n/e,1556.0,2022-08-05,PL
13:00 - 14:00,91.0,4627.0,41.0,546.0,7295.0,196.0,n/e,n/e,n/e,0.0,,96.0,0.0,n/e,n/e,n/e,n/e,6269.0,n/e,n/e,1397.0,2022-08-05,PL
14:00 - 15:00,91.0,4659.0,42.0,543.0,7496.0,194.0,n/e,n/e,n/e,0.0,,97.0,0.0,n/e,n/e,n/e,n/e,5768.0,n/e,n/e,1324.0,2022-08-05,PL
15:00 - 16:00,90.0,4834.0,43.0,544.0,8248.0,195.0,n/e,n/e,n/e,0.0,,96.0,0.0,n/e,n/e,n/e,n/e,4999.0,n/e,n/e,1165.0,2022-08-05,PL
16:00 - 17:00,90.0,5050.0,45.0,555.0,9049.0,195.0,n/e,n/e,n/e,0.0,,96.0,0.0,n/e,n/e,n/e,n/e,4011.0,n/e,n/e,1012.0,2022-08-05,PL
17:00 - 18:00,90.0,5222.0,45.0,586.0,9809.0,193.0,n/e,n/e,n/e,246.0,,97.0,0.0,n/e,n/e,n/e,n/e,2621.0,n/e,n/e,946.0,2022-08-05,PL
18:00 - 19:00,90.0,5136.0,44.0,759.0,10224.0,192.0,n/e,n/e,n/e,718.0,,112.0,35.0,n/e,n/e,n/e,n/e,1191.0,n/e,n/e,1186.0,2022-08-05,PL
19:00 - 20:00,90.0,5045.0,44.0,860.0,10298.0,193.0,n/e,n/e,n/e,884.0,,128.0,40.0,n/e,n/e,n/e,n/e,340.0,n/e,n/e,1684.0,2022-08-05,PL
20:00 - 21:00,90.0,4950.0,46.0,683.0,10273.0,194.0,n/e,n/e,n/e,950.0,,127.0,40.0,n/e,n/e,n/e,n/e,73.0,n/e,n/e,2128.0,2022-08-05,PL
21:00 - 22:00,90.0,5067.0,45.0,597.0,10135.0,194.0,n/e,n/e,n/e,606.0,,147.0,40.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,2269.0,2022-08-05,PL
22:00 - 23:00,90.0,5051.0,47.0,584.0,9291.0,193.0,n/e,n/e,n/e,174.0,,136.0,5.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,2268.0,2022-08-05,PL
23:00 - 00:00,90.0,4923.0,47.0,554.0,8173.0,194.0,n/e,n/e,n/e,22.0,,134.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,2295.0,2022-08-05,PL
00:00 - 01:00,90.0,4790.0,47.0,617.0,7154.0,194.0,n/e,n/e,n/e,107.0,,135.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,2083.0,2022-08-06,PL
01:00 - 02:00,90.0,4730.0,47.0,590.0,6776.0,193.0,n/e,n/e,n/e,14.0,,133.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,2091.0,2022-08-06,PL
02:00 - 03:00,90.0,4760.0,46.0,597.0,6189.0,193.0,n/e,n/e,n/e,0.0,,134.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,2220.0,2022-08-06,PL
03:00 - 04:00,90.0,4781.0,47.0,597.0,6077.0,193.0,n/e,n/e,n/e,0.0,,132.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,2489.0,2022-08-06,PL
04:00 - 05:00,90.0,4809.0,46.0,586.0,6010.0,196.0,n/e,n/e,n/e,0.0,,132.0,0.0,n/e,n/e,n/e,n/e,1.0,n/e,n/e,2679.0,2022-08-06,PL
05:00 - 06:00,90.0,4810.0,46.0,587.0,6032.0,195.0,n/e,n/e,n/e,0.0,,131.0,0.0,n/e,n/e,n/e,n/e,62.0,n/e,n/e,2486.0,2022-08-06,PL
06:00 - 07:00,90.0,4841.0,46.0,571.0,6130.0,195.0,n/e,n/e,n/e,0.0,,101.0,0.0,n/e,n/e,n/e,n/e,313.0,n/e,n/e,2575.0,2022-08-06,PL
07:00 - 08:00,90.0,4921.0,46.0,577.0,6150.0,194.0,n/e,n/e,n/e,0.0,,96.0,0.0,n/e,n/e,n/e,n/e,829.0,n/e,n/e,2536.0,2022-08-06,PL
08:00 - 09:00,90.0,5009.0,45.0,586.0,6377.0,194.0,n/e,n/e,n/e,0.0,,95.0,0.0,n/e,n/e,n/e,n/e,1334.0,n/e,n/e,2543.0,2022-08-06,PL
09:00 - 10:00,90.0,5064.0,44.0,721.0,6614.0,196.0,n/e,n/e,n/e,0.0,,101.0,0.0,n/e,n/e,n/e,n/e,1917.0,n/e,n/e,2533.0,2022-08-06,PL
10:00 - 11:00,90.0,5046.0,42.0,646.0,6524.0,197.0,n/e,n/e,n/e,50.0,,99.0,0.0,n/e,n/e,n/e,n/e,2438.0,n/e,n/e,2721.0,2022-08-06,PL
11:00 - 12:00,90.0,5022.0,41.0,588.0,6353.0,196.0,n/e,n/e,n/e,69.0,,97.0,0.0,n/e,n/e,n/e,n/e,2835.0,n/e,n/e,2635.0,2022-08-06,PL
12:00 - 13:00,90.0,4849.0,42.0,582.0,5992.0,196.0,n/e,n/e,n/e,0.0,,91.0,0.0,n/e,n/e,n/e,n/e,3175.0,n/e,n/e,2820.0,2022-08-06,PL
13:00 - 14:00,90.0,4736.0,43.0,582.0,5691.0,196.0,n/e,n/e,n/e,0.0,,91.0,0.0,n/e,n/e,n/e,n/e,3375.0,n/e,n/e,2846.0,2022-08-06,PL
14:00 - 15:00,90.0,4550.0,43.0,571.0,5641.0,196.0,n/e,n/e,n/e,0.0,,90.0,0.0,n/e,n/e,n/e,n/e,3530.0,n/e,n/e,2732.0,2022-08-06,PL
15:00 - 16:00,90.0,4576.0,43.0,566.0,5439.0,196.0,n/e,n/e,n/e,0.0,,90.0,0.0,n/e,n/e,n/e,n/e,3446.0,n/e,n/e,2641.0,2022-08-06,PL
16:00 - 17:00,90.0,4858.0,44.0,572.0,5500.0,197.0,n/e,n/e,n/e,0.0,,92.0,0.0,n/e,n/e,n/e,n/e,2922.0,n/e,n/e,2523.0,2022-08-06,PL
17:00 - 18:00,90.0,4959.0,46.0,584.0,6129.0,197.0,n/e,n/e,n/e,0.0,,93.0,0.0,n/e,n/e,n/e,n/e,2011.0,n/e,n/e,2395.0,2022-08-06,PL
18:00 - 19:00,90.0,5110.0,50.0,629.0,6475.0,197.0,n/e,n/e,n/e,17.0,,93.0,0.0,n/e,n/e,n/e,n/e,1111.0,n/e,n/e,2177.0,2022-08-06,PL
19:00 - 20:00,90.0,5160.0,52.0,634.0,6905.0,196.0,n/e,n/e,n/e,706.0,,108.0,0.0,n/e,n/e,n/e,n/e,380.0,n/e,n/e,1722.0,2022-08-06,PL
20:00 - 21:00,90.0,5131.0,52.0,626.0,7115.0,196.0,n/e,n/e,n/e,1281.0,,110.0,35.0,n/e,n/e,n/e,n/e,79.0,n/e,n/e,1469.0,2022-08-06,PL
21:00 - 22:00,90.0,5070.0,52.0,608.0,7129.0,197.0,n/e,n/e,n/e,1291.0,,102.0,40.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,1619.0,2022-08-06,PL
22:00 - 23:00,90.0,4756.0,53.0,613.0,6858.0,195.0,n/e,n/e,n/e,690.0,,93.0,40.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,1749.0,2022-08-06,PL
23:00 - 00:00,89.0,4556.0,53.0,576.0,6790.0,192.0,n/e,n/e,n/e,342.0,,90.0,5.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,1702.0,2022-08-06,PL
00:00 - 01:00,75.0,4213.0,53.0,556.0,6203.0,193.0,n/e,n/e,n/e,82.0,,90.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,1630.0,2022-08-07,PL
01:00 - 02:00,73.0,4069.0,51.0,546.0,5891.0,192.0,n/e,n/e,n/e,7.0,,90.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,1458.0,2022-08-07,PL
02:00 - 03:00,73.0,4142.0,52.0,553.0,6011.0,192.0,n/e,n/e,n/e,0.0,,90.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,1276.0,2022-08-07,PL
03:00 - 04:00,73.0,4121.0,48.0,550.0,6176.0,191.0,n/e,n/e,n/e,0.0,,90.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,1118.0,2022-08-07,PL
04:00 - 05:00,73.0,4395.0,45.0,556.0,6252.0,192.0,n/e,n/e,n/e,0.0,,90.0,0.0,n/e,n/e,n/e,n/e,1.0,n/e,n/e,850.0,2022-08-07,PL
05:00 - 06:00,73.0,4220.0,45.0,601.0,6147.0,192.0,n/e,n/e,n/e,49.0,,90.0,0.0,n/e,n/e,n/e,n/e,68.0,n/e,n/e,721.0,2022-08-07,PL
