MTU,Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),date,country
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9073.0,n/e,5487.0,809.0,n/e,n/e,n/e,n/e,2951.0,2022-08-16,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8725.0,n/e,5484.0,809.0,n/e,n/e,n/e,n/e,3233.0,2022-08-16,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8474.0,n/e,5464.0,805.0,n/e,n/e,n/e,n/e,3270.0,2022-08-16,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8318.0,n/e,5484.0,767.0,n/e,n/e,n/e,n/e,3531.0,2022-08-16,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8398.0,n/e,5485.0,760.0,n/e,n/e,n/e,n/e,3690.0,2022-08-16,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8291.0,n/e,5487.0,744.0,n/e,n/e,n/e,n/e,3872.0,2022-08-16,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7784.0,n/e,5488.0,731.0,n/e,n/e,n/e,n/e,3821.0,2022-08-16,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7541.0,n/e,5488.0,712.0,n/e,n/e,n/e,n/e,3955.0,2022-08-16,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7222.0,n/e,5491.0,698.0,n/e,n/e,n/e,n/e,4219.0,2022-08-16,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6753.0,n/e,5492.0,695.0,n/e,n/e,n/e,n/e,4543.0,2022-08-16,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6029.0,n/e,5546.0,493.0,n/e,n/e,n/e,n/e,4487.0,2022-08-16,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4693.0,n/e,5483.0,368.0,n/e,n/e,n/e,n/e,4367.0,2022-08-17,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4366.0,n/e,5493.0,355.0,n/e,n/e,n/e,n/e,4405.0,2022-08-17,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4297.0,n/e,5491.0,357.0,n/e,n/e,n/e,n/e,4326.0,2022-08-17,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4239.0,n/e,5491.0,357.0,n/e,n/e,n/e,n/e,4274.0,2022-08-17,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4402.0,n/e,5477.0,355.0,n/e,n/e,n/e,n/e,4223.0,2022-08-17,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5313.0,n/e,5491.0,362.0,n/e,n/e,n/e,n/e,4115.0,2022-08-17,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6175.0,n/e,5495.0,445.0,n/e,n/e,n/e,n/e,3773.0,2022-08-17,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6756.0,n/e,5496.0,668.0,n/e,n/e,n/e,n/e,3446.0,2022-08-17,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7277.0,n/e,5495.0,747.0,n/e,n/e,n/e,n/e,3240.0,2022-08-17,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7347.0,n/e,5493.0,770.0,n/e,n/e,n/e,n/e,3148.0,2022-08-17,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7381.0,n/e,5474.0,768.0,n/e,n/e,n/e,n/e,2983.0,2022-08-17,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7390.0,n/e,5482.0,787.0,n/e,n/e,n/e,n/e,2952.0,2022-08-17,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7213.0,n/e,5489.0,795.0,n/e,n/e,n/e,n/e,2947.0,2022-08-17,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7292.0,n/e,5487.0,784.0,n/e,n/e,n/e,n/e,3013.0,2022-08-17,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7273.0,n/e,5488.0,785.0,n/e,n/e,n/e,n/e,3098.0,2022-08-17,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7247.0,n/e,5478.0,789.0,n/e,n/e,n/e,n/e,3166.0,2022-08-17,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7392.0,n/e,5483.0,759.0,n/e,n/e,n/e,n/e,3205.0,2022-08-17,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7551.0,n/e,5496.0,716.0,n/e,n/e,n/e,n/e,3151.0,2022-08-17,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7574.0,n/e,5499.0,690.0,n/e,n/e,n/e,n/e,3058.0,2022-08-17,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7515.0,n/e,5499.0,669.0,n/e,n/e,n/e,n/e,2846.0,2022-08-17,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7466.0,n/e,5500.0,678.0,n/e,n/e,n/e,n/e,2756.0,2022-08-17,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7316.0,n/e,5502.0,480.0,n/e,n/e,n/e,n/e,2753.0,2022-08-17,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7032.0,n/e,5490.0,382.0,n/e,n/e,n/e,n/e,2855.0,2022-08-17,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6699.0,n/e,5518.0,362.0,n/e,n/e,n/e,n/e,2784.0,2022-08-17,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6152.0,n/e,5512.0,329.0,n/e,n/e,n/e,n/e,2578.0,2022-08-18,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6202.0,n/e,5513.0,313.0,n/e,n/e,n/e,n/e,2523.0,2022-08-18,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6396.0,n/e,5515.0,316.0,n/e,n/e,n/e,n/e,2291.0,2022-08-18,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6645.0,n/e,5514.0,319.0,n/e,n/e,n/e,n/e,2136.0,2022-08-18,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6925.0,n/e,5495.0,319.0,n/e,n/e,n/e,n/e,1855.0,2022-08-18,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7377.0,n/e,5515.0,406.0,n/e,n/e,n/e,n/e,1518.0,2022-08-18,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8192.0,n/e,5514.0,587.0,n/e,n/e,n/e,n/e,1170.0,2022-08-18,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8874.0,n/e,5512.0,659.0,n/e,n/e,n/e,n/e,927.0,2022-08-18,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9523.0,n/e,5510.0,679.0,n/e,n/e,n/e,n/e,749.0,2022-08-18,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9747.0,n/e,5510.0,712.0,n/e,n/e,n/e,n/e,507.0,2022-08-18,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9834.0,n/e,5510.0,746.0,n/e,n/e,n/e,n/e,382.0,2022-08-18,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9795.0,n/e,5509.0,758.0,n/e,n/e,n/e,n/e,368.0,2022-08-18,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9820.0,n/e,5508.0,774.0,n/e,n/e,n/e,n/e,374.0,2022-08-18,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9623.0,n/e,5507.0,763.0,n/e,n/e,n/e,n/e,439.0,2022-08-18,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9554.0,n/e,5503.0,757.0,n/e,n/e,n/e,n/e,534.0,2022-08-18,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9554.0,n/e,5497.0,752.0,n/e,n/e,n/e,n/e,669.0,2022-08-18,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9288.0,n/e,5495.0,711.0,n/e,n/e,n/e,n/e,864.0,2022-08-18,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9622.0,n/e,5494.0,727.0,n/e,n/e,n/e,n/e,977.0,2022-08-18,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9520.0,n/e,5494.0,701.0,n/e,n/e,n/e,n/e,1032.0,2022-08-18,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9472.0,n/e,5495.0,472.0,n/e,n/e,n/e,n/e,1210.0,2022-08-18,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9347.0,n/e,5457.0,572.0,n/e,n/e,n/e,n/e,1455.0,2022-08-18,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8859.0,n/e,5441.0,651.0,n/e,n/e,n/e,n/e,1730.0,2022-08-18,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8513.0,n/e,5437.0,452.0,n/e,n/e,n/e,n/e,1988.0,2022-08-18,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8231.0,n/e,5533.0,352.0,n/e,n/e,n/e,n/e,1977.0,2022-08-18,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8006.0,n/e,5434.0,378.0,n/e,n/e,n/e,n/e,1859.0,2022-08-19,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8002.0,n/e,5434.0,372.0,n/e,n/e,n/e,n/e,1750.0,2022-08-19,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7982.0,n/e,5435.0,375.0,n/e,n/e,n/e,n/e,1634.0,2022-08-19,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7982.0,n/e,5437.0,376.0,n/e,n/e,n/e,n/e,1531.0,2022-08-19,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8064.0,n/e,5439.0,372.0,n/e,n/e,n/e,n/e,1473.0,2022-08-19,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8541.0,n/e,5441.0,370.0,n/e,n/e,n/e,n/e,1452.0,2022-08-19,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9187.0,n/e,5442.0,394.0,n/e,n/e,n/e,n/e,1408.0,2022-08-19,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9731.0,n/e,5444.0,424.0,n/e,n/e,n/e,n/e,1248.0,2022-08-19,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10075.0,n/e,5444.0,458.0,n/e,n/e,n/e,n/e,1122.0,2022-08-19,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9685.0,n/e,5443.0,487.0,n/e,n/e,n/e,n/e,1235.0,2022-08-19,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9526.0,n/e,5440.0,471.0,n/e,n/e,n/e,n/e,1326.0,2022-08-19,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9437.0,n/e,5437.0,501.0,n/e,n/e,n/e,n/e,1447.0,2022-08-19,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9252.0,n/e,5449.0,500.0,n/e,n/e,n/e,n/e,1550.0,2022-08-19,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9025.0,n/e,5486.0,495.0,n/e,n/e,n/e,n/e,1623.0,2022-08-19,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8848.0,n/e,5484.0,490.0,n/e,n/e,n/e,n/e,1759.0,2022-08-19,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8865.0,n/e,5481.0,478.0,n/e,n/e,n/e,n/e,1736.0,2022-08-19,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8791.0,n/e,5479.0,478.0,n/e,n/e,n/e,n/e,1673.0,2022-08-19,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8929.0,n/e,5478.0,454.0,n/e,n/e,n/e,n/e,1592.0,2022-08-19,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9012.0,n/e,5477.0,429.0,n/e,n/e,n/e,n/e,1429.0,2022-08-19,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8891.0,n/e,5475.0,413.0,n/e,n/e,n/e,n/e,1467.0,2022-08-19,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8536.0,n/e,5479.0,407.0,n/e,n/e,n/e,n/e,1738.0,2022-08-19,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8358.0,n/e,5483.0,406.0,n/e,n/e,n/e,n/e,2101.0,2022-08-19,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7974.0,n/e,5484.0,403.0,n/e,n/e,n/e,n/e,2141.0,2022-08-19,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7654.0,n/e,5530.0,382.0,n/e,n/e,n/e,n/e,2036.0,2022-08-19,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7426.0,n/e,5482.0,357.0,n/e,n/e,n/e,n/e,1904.0,2022-08-20,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7226.0,n/e,5482.0,357.0,n/e,n/e,n/e,n/e,1806.0,2022-08-20,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7098.0,n/e,5481.0,340.0,n/e,n/e,n/e,n/e,1746.0,2022-08-20,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7099.0,n/e,5480.0,340.0,n/e,n/e,n/e,n/e,1689.0,2022-08-20,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6971.0,n/e,5482.0,342.0,n/e,n/e,n/e,n/e,1515.0,2022-08-20,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7094.0,n/e,5482.0,345.0,n/e,n/e,n/e,n/e,1689.0,2022-08-20,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7210.0,n/e,5482.0,364.0,n/e,n/e,n/e,n/e,1802.0,2022-08-20,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7589.0,n/e,5483.0,386.0,n/e,n/e,n/e,n/e,1900.0,2022-08-20,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7995.0,n/e,5482.0,398.0,n/e,n/e,n/e,n/e,2096.0,2022-08-20,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8179.0,n/e,5480.0,411.0,n/e,n/e,n/e,n/e,2177.0,2022-08-20,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8041.0,n/e,5479.0,413.0,n/e,n/e,n/e,n/e,2545.0,2022-08-20,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7872.0,n/e,5478.0,443.0,n/e,n/e,n/e,n/e,2955.0,2022-08-20,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7439.0,n/e,5478.0,443.0,n/e,n/e,n/e,n/e,3176.0,2022-08-20,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6993.0,n/e,5479.0,440.0,n/e,n/e,n/e,n/e,3383.0,2022-08-20,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6551.0,n/e,5479.0,438.0,n/e,n/e,n/e,n/e,3596.0,2022-08-20,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6356.0,n/e,5479.0,442.0,n/e,n/e,n/e,n/e,3702.0,2022-08-20,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6453.0,n/e,5478.0,449.0,n/e,n/e,n/e,n/e,3690.0,2022-08-20,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6697.0,n/e,5477.0,440.0,n/e,n/e,n/e,n/e,3626.0,2022-08-20,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7021.0,n/e,5477.0,420.0,n/e,n/e,n/e,n/e,3439.0,2022-08-20,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6965.0,n/e,5479.0,407.0,n/e,n/e,n/e,n/e,3289.0,2022-08-20,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6730.0,n/e,5481.0,401.0,n/e,n/e,n/e,n/e,3309.0,2022-08-20,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6591.0,n/e,5482.0,397.0,n/e,n/e,n/e,n/e,3248.0,2022-08-20,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6258.0,n/e,5482.0,377.0,n/e,n/e,n/e,n/e,3346.0,2022-08-20,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5950.0,n/e,5509.0,375.0,n/e,n/e,n/e,n/e,3340.0,2022-08-20,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6071.0,n/e,5478.0,371.0,n/e,n/e,n/e,n/e,3254.0,2022-08-21,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5941.0,n/e,5481.0,369.0,n/e,n/e,n/e,n/e,3119.0,2022-08-21,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5895.0,n/e,5486.0,368.0,n/e,n/e,n/e,n/e,2973.0,2022-08-21,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5824.0,n/e,5491.0,369.0,n/e,n/e,n/e,n/e,2856.0,2022-08-21,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5888.0,n/e,5495.0,367.0,n/e,n/e,n/e,n/e,2716.0,2022-08-21,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6026.0,n/e,5500.0,372.0,n/e,n/e,n/e,n/e,2494.0,2022-08-21,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6146.0,n/e,5502.0,365.0,n/e,n/e,n/e,n/e,2265.0,2022-08-21,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6940.0,n/e,5507.0,400.0,n/e,n/e,n/e,n/e,1933.0,2022-08-21,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7377.0,n/e,5511.0,438.0,n/e,n/e,n/e,n/e,1761.0,2022-08-21,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7347.0,n/e,5514.0,459.0,n/e,n/e,n/e,n/e,1798.0,2022-08-21,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7393.0,n/e,5517.0,480.0,n/e,n/e,n/e,n/e,1845.0,2022-08-21,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7505.0,n/e,5530.0,461.0,n/e,n/e,n/e,n/e,1999.0,2022-08-21,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7424.0,n/e,5525.0,455.0,n/e,n/e,n/e,n/e,2130.0,2022-08-21,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7406.0,n/e,5526.0,444.0,n/e,n/e,n/e,n/e,2292.0,2022-08-21,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7571.0,n/e,5526.0,460.0,n/e,n/e,n/e,n/e,2495.0,2022-08-21,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7588.0,n/e,5527.0,439.0,n/e,n/e,n/e,n/e,2684.0,2022-08-21,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7691.0,n/e,5530.0,435.0,n/e,n/e,n/e,n/e,2827.0,2022-08-21,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8162.0,n/e,5527.0,378.0,n/e,n/e,n/e,n/e,3005.0,2022-08-21,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8291.0,n/e,5525.0,365.0,n/e,n/e,n/e,n/e,3202.0,2022-08-21,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8095.0,n/e,5522.0,372.0,n/e,n/e,n/e,n/e,3404.0,2022-08-21,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7712.0,n/e,5521.0,372.0,n/e,n/e,n/e,n/e,3840.0,2022-08-21,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7688.0,n/e,5521.0,371.0,n/e,n/e,n/e,n/e,4237.0,2022-08-21,SE
