MTU,Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),date,country
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9124.0,n/e,4395.0,308.0,n/e,n/e,n/e,n/e,675.0,2016-06-22,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9184.0,n/e,4394.0,313.0,n/e,n/e,n/e,n/e,730.0,2016-06-22,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9308.0,n/e,4391.0,316.0,n/e,n/e,n/e,n/e,725.0,2016-06-22,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9351.0,n/e,4388.0,318.0,n/e,n/e,n/e,n/e,724.0,2016-06-22,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9241.0,n/e,4389.0,318.0,n/e,n/e,n/e,n/e,841.0,2016-06-22,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8974.0,n/e,4392.0,319.0,n/e,n/e,n/e,n/e,983.0,2016-06-22,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8829.0,n/e,4392.0,321.0,n/e,n/e,n/e,n/e,1034.0,2016-06-22,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8691.0,n/e,4390.0,319.0,n/e,n/e,n/e,n/e,1060.0,2016-06-22,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8101.0,n/e,4393.0,317.0,n/e,n/e,n/e,n/e,1007.0,2016-06-22,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8095.0,n/e,4392.0,314.0,n/e,n/e,n/e,n/e,882.0,2016-06-22,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8310.0,n/e,4334.0,310.0,n/e,n/e,n/e,n/e,790.0,2016-06-22,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8240.0,n/e,4233.0,307.0,n/e,n/e,n/e,n/e,690.0,2016-06-22,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7548.0,n/e,4144.0,311.0,n/e,n/e,n/e,n/e,633.0,2016-06-22,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6657.0,n/e,4139.0,312.0,n/e,n/e,n/e,n/e,648.0,2016-06-22,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6122.0,n/e,4134.0,311.0,n/e,n/e,n/e,n/e,698.0,2016-06-22,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5187.0,n/e,4181.0,311.0,n/e,n/e,n/e,n/e,780.0,2016-06-22,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3565.0,n/e,4362.0,305.0,n/e,n/e,n/e,n/e,728.0,2016-06-23,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2994.0,n/e,4378.0,305.0,n/e,n/e,n/e,n/e,613.0,2016-06-23,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2905.0,n/e,4386.0,305.0,n/e,n/e,n/e,n/e,579.0,2016-06-23,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2897.0,n/e,4384.0,304.0,n/e,n/e,n/e,n/e,508.0,2016-06-23,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2931.0,n/e,4387.0,305.0,n/e,n/e,n/e,n/e,424.0,2016-06-23,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3700.0,n/e,4385.0,305.0,n/e,n/e,n/e,n/e,337.0,2016-06-23,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6092.0,n/e,4387.0,305.0,n/e,n/e,n/e,n/e,220.0,2016-06-23,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8389.0,n/e,4386.0,309.0,n/e,n/e,n/e,n/e,150.0,2016-06-23,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9342.0,n/e,4386.0,310.0,n/e,n/e,n/e,n/e,167.0,2016-06-23,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9498.0,n/e,4389.0,336.0,n/e,n/e,n/e,n/e,232.0,2016-06-23,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9550.0,n/e,4387.0,318.0,n/e,n/e,n/e,n/e,332.0,2016-06-23,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9509.0,n/e,4386.0,321.0,n/e,n/e,n/e,n/e,371.0,2016-06-23,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9199.0,n/e,4384.0,322.0,n/e,n/e,n/e,n/e,440.0,2016-06-23,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8900.0,n/e,4387.0,321.0,n/e,n/e,n/e,n/e,486.0,2016-06-23,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8645.0,n/e,4385.0,320.0,n/e,n/e,n/e,n/e,509.0,2016-06-23,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8352.0,n/e,4385.0,317.0,n/e,n/e,n/e,n/e,488.0,2016-06-23,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7407.0,n/e,4382.0,312.0,n/e,n/e,n/e,n/e,507.0,2016-06-23,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7775.0,n/e,4383.0,310.0,n/e,n/e,n/e,n/e,560.0,2016-06-23,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8305.0,n/e,4378.0,305.0,n/e,n/e,n/e,n/e,618.0,2016-06-23,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8195.0,n/e,4376.0,303.0,n/e,n/e,n/e,n/e,659.0,2016-06-23,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7640.0,n/e,4375.0,303.0,n/e,n/e,n/e,n/e,828.0,2016-06-23,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6426.0,n/e,4375.0,302.0,n/e,n/e,n/e,n/e,996.0,2016-06-23,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5425.0,n/e,4377.0,302.0,n/e,n/e,n/e,n/e,1073.0,2016-06-23,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4286.0,n/e,4379.0,303.0,n/e,n/e,n/e,n/e,1138.0,2016-06-23,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3443.0,n/e,4382.0,282.0,n/e,n/e,n/e,n/e,1039.0,2016-06-24,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3085.0,n/e,4383.0,283.0,n/e,n/e,n/e,n/e,876.0,2016-06-24,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3010.0,n/e,4386.0,281.0,n/e,n/e,n/e,n/e,785.0,2016-06-24,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3005.0,n/e,4389.0,281.0,n/e,n/e,n/e,n/e,642.0,2016-06-24,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3021.0,n/e,4389.0,282.0,n/e,n/e,n/e,n/e,685.0,2016-06-24,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3359.0,n/e,4389.0,281.0,n/e,n/e,n/e,n/e,660.0,2016-06-24,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5579.0,n/e,4390.0,278.0,n/e,n/e,n/e,n/e,566.0,2016-06-24,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7477.0,n/e,4388.0,282.0,n/e,n/e,n/e,n/e,420.0,2016-06-24,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8455.0,n/e,4381.0,291.0,n/e,n/e,n/e,n/e,294.0,2016-06-24,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8401.0,n/e,4378.0,309.0,n/e,n/e,n/e,n/e,367.0,2016-06-24,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8054.0,n/e,4380.0,312.0,n/e,n/e,n/e,n/e,326.0,2016-06-24,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7435.0,n/e,4378.0,314.0,n/e,n/e,n/e,n/e,316.0,2016-06-24,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6991.0,n/e,4373.0,316.0,n/e,n/e,n/e,n/e,389.0,2016-06-24,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6543.0,n/e,4372.0,316.0,n/e,n/e,n/e,n/e,436.0,2016-06-24,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6216.0,n/e,4372.0,316.0,n/e,n/e,n/e,n/e,369.0,2016-06-24,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6131.0,n/e,4375.0,314.0,n/e,n/e,n/e,n/e,383.0,2016-06-24,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6596.0,n/e,4373.0,315.0,n/e,n/e,n/e,n/e,455.0,2016-06-24,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7297.0,n/e,4370.0,311.0,n/e,n/e,n/e,n/e,540.0,2016-06-24,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7552.0,n/e,4369.0,309.0,n/e,n/e,n/e,n/e,602.0,2016-06-24,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7581.0,n/e,4363.0,305.0,n/e,n/e,n/e,n/e,606.0,2016-06-24,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7226.0,n/e,4363.0,305.0,n/e,n/e,n/e,n/e,633.0,2016-06-24,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7023.0,n/e,4363.0,304.0,n/e,n/e,n/e,n/e,699.0,2016-06-24,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6902.0,n/e,4364.0,304.0,n/e,n/e,n/e,n/e,875.0,2016-06-24,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5807.0,n/e,4366.0,304.0,n/e,n/e,n/e,n/e,920.0,2016-06-24,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4290.0,n/e,4365.0,299.0,n/e,n/e,n/e,n/e,959.0,2016-06-25,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3555.0,n/e,4364.0,299.0,n/e,n/e,n/e,n/e,910.0,2016-06-25,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3115.0,n/e,4364.0,298.0,n/e,n/e,n/e,n/e,812.0,2016-06-25,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3020.0,n/e,4367.0,298.0,n/e,n/e,n/e,n/e,757.0,2016-06-25,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2938.0,n/e,4365.0,299.0,n/e,n/e,n/e,n/e,742.0,2016-06-25,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2978.0,n/e,4367.0,300.0,n/e,n/e,n/e,n/e,583.0,2016-06-25,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3209.0,n/e,4369.0,296.0,n/e,n/e,n/e,n/e,423.0,2016-06-25,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4224.0,n/e,4369.0,299.0,n/e,n/e,n/e,n/e,329.0,2016-06-25,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6544.0,n/e,4368.0,302.0,n/e,n/e,n/e,n/e,264.0,2016-06-25,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7589.0,n/e,4366.0,305.0,n/e,n/e,n/e,n/e,219.0,2016-06-25,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7636.0,n/e,4363.0,307.0,n/e,n/e,n/e,n/e,225.0,2016-06-25,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7464.0,n/e,4365.0,310.0,n/e,n/e,n/e,n/e,261.0,2016-06-25,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6577.0,n/e,4352.0,311.0,n/e,n/e,n/e,n/e,250.0,2016-06-25,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5836.0,n/e,4341.0,309.0,n/e,n/e,n/e,n/e,242.0,2016-06-25,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5608.0,n/e,4358.0,309.0,n/e,n/e,n/e,n/e,265.0,2016-06-25,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5594.0,n/e,4359.0,308.0,n/e,n/e,n/e,n/e,328.0,2016-06-25,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5432.0,n/e,4361.0,305.0,n/e,n/e,n/e,n/e,404.0,2016-06-25,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5528.0,n/e,4361.0,300.0,n/e,n/e,n/e,n/e,496.0,2016-06-25,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5938.0,n/e,4361.0,296.0,n/e,n/e,n/e,n/e,569.0,2016-06-25,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6321.0,n/e,4361.0,292.0,n/e,n/e,n/e,n/e,580.0,2016-06-25,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6006.0,n/e,4364.0,294.0,n/e,n/e,n/e,n/e,606.0,2016-06-25,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5515.0,n/e,4367.0,294.0,n/e,n/e,n/e,n/e,667.0,2016-06-25,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5261.0,n/e,4372.0,295.0,n/e,n/e,n/e,n/e,900.0,2016-06-25,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4401.0,n/e,4375.0,295.0,n/e,n/e,n/e,n/e,1122.0,2016-06-25,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3285.0,n/e,4379.0,297.0,n/e,n/e,n/e,n/e,1271.0,2016-06-26,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3007.0,n/e,4378.0,298.0,n/e,n/e,n/e,n/e,1435.0,2016-06-26,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2874.0,n/e,4379.0,298.0,n/e,n/e,n/e,n/e,1465.0,2016-06-26,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2864.0,n/e,4185.0,298.0,n/e,n/e,n/e,n/e,1457.0,2016-06-26,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2859.0,n/e,3929.0,298.0,n/e,n/e,n/e,n/e,1339.0,2016-06-26,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2919.0,n/e,3808.0,299.0,n/e,n/e,n/e,n/e,1217.0,2016-06-26,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3047.0,n/e,3807.0,295.0,n/e,n/e,n/e,n/e,938.0,2016-06-26,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3380.0,n/e,3804.0,297.0,n/e,n/e,n/e,n/e,775.0,2016-06-26,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4117.0,n/e,3801.0,302.0,n/e,n/e,n/e,n/e,841.0,2016-06-26,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4945.0,n/e,3792.0,285.0,n/e,n/e,n/e,n/e,866.0,2016-06-26,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5535.0,n/e,3785.0,287.0,n/e,n/e,n/e,n/e,911.0,2016-06-26,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5784.0,n/e,3779.0,305.0,n/e,n/e,n/e,n/e,937.0,2016-06-26,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5719.0,n/e,3779.0,309.0,n/e,n/e,n/e,n/e,1049.0,2016-06-26,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5632.0,n/e,3779.0,309.0,n/e,n/e,n/e,n/e,1333.0,2016-06-26,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5525.0,n/e,3778.0,309.0,n/e,n/e,n/e,n/e,1546.0,2016-06-26,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5331.0,n/e,3775.0,308.0,n/e,n/e,n/e,n/e,1667.0,2016-06-26,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5308.0,n/e,3771.0,306.0,n/e,n/e,n/e,n/e,1810.0,2016-06-26,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5399.0,n/e,3768.0,303.0,n/e,n/e,n/e,n/e,1868.0,2016-06-26,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5594.0,n/e,3776.0,300.0,n/e,n/e,n/e,n/e,1841.0,2016-06-26,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5633.0,n/e,3783.0,297.0,n/e,n/e,n/e,n/e,1676.0,2016-06-26,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5708.0,n/e,3790.0,300.0,n/e,n/e,n/e,n/e,1564.0,2016-06-26,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5539.0,n/e,3770.0,299.0,n/e,n/e,n/e,n/e,1449.0,2016-06-26,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5354.0,n/e,3765.0,297.0,n/e,n/e,n/e,n/e,1594.0,2016-06-26,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4546.0,n/e,3774.0,297.0,n/e,n/e,n/e,n/e,1887.0,2016-06-26,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3260.0,n/e,3777.0,287.0,n/e,n/e,n/e,n/e,1972.0,2016-06-27,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3064.0,n/e,3760.0,287.0,n/e,n/e,n/e,n/e,2023.0,2016-06-27,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2936.0,n/e,3763.0,287.0,n/e,n/e,n/e,n/e,1879.0,2016-06-27,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2908.0,n/e,3767.0,287.0,n/e,n/e,n/e,n/e,1821.0,2016-06-27,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2910.0,n/e,3769.0,287.0,n/e,n/e,n/e,n/e,1813.0,2016-06-27,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3508.0,n/e,3763.0,288.0,n/e,n/e,n/e,n/e,1748.0,2016-06-27,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6317.0,n/e,3761.0,285.0,n/e,n/e,n/e,n/e,1625.0,2016-06-27,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8203.0,n/e,3760.0,288.0,n/e,n/e,n/e,n/e,1607.0,2016-06-27,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8882.0,n/e,3761.0,295.0,n/e,n/e,n/e,n/e,1996.0,2016-06-27,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9059.0,n/e,3612.0,299.0,n/e,n/e,n/e,n/e,2385.0,2016-06-27,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9032.0,n/e,3328.0,303.0,n/e,n/e,n/e,n/e,2560.0,2016-06-27,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8988.0,n/e,3290.0,305.0,n/e,n/e,n/e,n/e,2553.0,2016-06-27,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9084.0,n/e,3148.0,309.0,n/e,n/e,n/e,n/e,2518.0,2016-06-27,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9106.0,n/e,3152.0,309.0,n/e,n/e,n/e,n/e,2570.0,2016-06-27,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8914.0,n/e,3153.0,315.0,n/e,n/e,n/e,n/e,2647.0,2016-06-27,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8844.0,n/e,3154.0,316.0,n/e,n/e,n/e,n/e,2510.0,2016-06-27,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8492.0,n/e,3160.0,308.0,n/e,n/e,n/e,n/e,2361.0,2016-06-27,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8434.0,n/e,3158.0,305.0,n/e,n/e,n/e,n/e,2088.0,2016-06-27,SE
