MTU,Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),date,country
MTU,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Marine,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,,
MTU,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,,
MTU,[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],,
MTU,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,,
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7336.0,n/e,9124.0,1494.0,n/e,n/e,n/e,n/e,2769.0,2017-01-06,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7308.0,n/e,9123.0,1497.0,n/e,n/e,n/e,n/e,2900.0,2017-01-06,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8064.0,n/e,9123.0,1495.0,n/e,n/e,n/e,n/e,2891.0,2017-01-06,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9770.0,n/e,9121.0,1502.0,n/e,n/e,n/e,n/e,3062.0,2017-01-06,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10713.0,n/e,9120.0,1508.0,n/e,n/e,n/e,n/e,3246.0,2017-01-06,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10993.0,n/e,9119.0,1533.0,n/e,n/e,n/e,n/e,3476.0,2017-01-06,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11044.0,n/e,9119.0,1548.0,n/e,n/e,n/e,n/e,3602.0,2017-01-06,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11251.0,n/e,9119.0,1569.0,n/e,n/e,n/e,n/e,3660.0,2017-01-06,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11278.0,n/e,9119.0,1577.0,n/e,n/e,n/e,n/e,3639.0,2017-01-06,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11097.0,n/e,9121.0,1566.0,n/e,n/e,n/e,n/e,3517.0,2017-01-06,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10946.0,n/e,9122.0,1572.0,n/e,n/e,n/e,n/e,3518.0,2017-01-06,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10790.0,n/e,9124.0,1573.0,n/e,n/e,n/e,n/e,3513.0,2017-01-06,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11106.0,n/e,9125.0,1576.0,n/e,n/e,n/e,n/e,3610.0,2017-01-06,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11099.0,n/e,9121.0,1583.0,n/e,n/e,n/e,n/e,3789.0,2017-01-06,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10928.0,n/e,9119.0,1593.0,n/e,n/e,n/e,n/e,3948.0,2017-01-06,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10426.0,n/e,9116.0,1583.0,n/e,n/e,n/e,n/e,4097.0,2017-01-06,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9708.0,n/e,9117.0,1575.0,n/e,n/e,n/e,n/e,4238.0,2017-01-06,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8290.0,n/e,9119.0,1567.0,n/e,n/e,n/e,n/e,4362.0,2017-01-06,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7349.0,n/e,9117.0,1567.0,n/e,n/e,n/e,n/e,4535.0,2017-01-06,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6012.0,n/e,9123.0,1548.0,n/e,n/e,n/e,n/e,4702.0,2017-01-06,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5141.0,n/e,9121.0,1514.0,n/e,n/e,n/e,n/e,4811.0,2017-01-06,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4407.0,n/e,9122.0,1409.0,n/e,n/e,n/e,n/e,4800.0,2017-01-07,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3977.0,n/e,9124.0,1430.0,n/e,n/e,n/e,n/e,4758.0,2017-01-07,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3909.0,n/e,9125.0,1449.0,n/e,n/e,n/e,n/e,4709.0,2017-01-07,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3828.0,n/e,9123.0,1462.0,n/e,n/e,n/e,n/e,4604.0,2017-01-07,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3941.0,n/e,9127.0,1454.0,n/e,n/e,n/e,n/e,4644.0,2017-01-07,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4029.0,n/e,9128.0,1418.0,n/e,n/e,n/e,n/e,4525.0,2017-01-07,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4498.0,n/e,9127.0,1395.0,n/e,n/e,n/e,n/e,4236.0,2017-01-07,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5505.0,n/e,9126.0,1412.0,n/e,n/e,n/e,n/e,4048.0,2017-01-07,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6434.0,n/e,9125.0,1416.0,n/e,n/e,n/e,n/e,3591.0,2017-01-07,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7363.0,n/e,9122.0,1412.0,n/e,n/e,n/e,n/e,3341.0,2017-01-07,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7980.0,n/e,9122.0,1408.0,n/e,n/e,n/e,n/e,3140.0,2017-01-07,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8470.0,n/e,9122.0,1440.0,n/e,n/e,n/e,n/e,2935.0,2017-01-07,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8581.0,n/e,9128.0,1445.0,n/e,n/e,n/e,n/e,2708.0,2017-01-07,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8610.0,n/e,9129.0,1478.0,n/e,n/e,n/e,n/e,2637.0,2017-01-07,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8885.0,n/e,9132.0,1505.0,n/e,n/e,n/e,n/e,2580.0,2017-01-07,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9550.0,n/e,9130.0,1497.0,n/e,n/e,n/e,n/e,2564.0,2017-01-07,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10340.0,n/e,9127.0,1499.0,n/e,n/e,n/e,n/e,2481.0,2017-01-07,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10524.0,n/e,9118.0,1487.0,n/e,n/e,n/e,n/e,2572.0,2017-01-07,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10310.0,n/e,9116.0,1440.0,n/e,n/e,n/e,n/e,2581.0,2017-01-07,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9668.0,n/e,9128.0,1426.0,n/e,n/e,n/e,n/e,2536.0,2017-01-07,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8934.0,n/e,9126.0,1398.0,n/e,n/e,n/e,n/e,2314.0,2017-01-07,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8329.0,n/e,9127.0,1402.0,n/e,n/e,n/e,n/e,2194.0,2017-01-07,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7335.0,n/e,9128.0,1400.0,n/e,n/e,n/e,n/e,2010.0,2017-01-07,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6496.0,n/e,9128.0,1388.0,n/e,n/e,n/e,n/e,1803.0,2017-01-07,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5121.0,n/e,9130.0,1348.0,n/e,n/e,n/e,n/e,1594.0,2017-01-08,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4844.0,n/e,9133.0,1341.0,n/e,n/e,n/e,n/e,1412.0,2017-01-08,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4790.0,n/e,9133.0,1342.0,n/e,n/e,n/e,n/e,1416.0,2017-01-08,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4772.0,n/e,9133.0,1344.0,n/e,n/e,n/e,n/e,1626.0,2017-01-08,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4891.0,n/e,9133.0,1346.0,n/e,n/e,n/e,n/e,1767.0,2017-01-08,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5077.0,n/e,9131.0,1349.0,n/e,n/e,n/e,n/e,1972.0,2017-01-08,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5300.0,n/e,9132.0,1356.0,n/e,n/e,n/e,n/e,2396.0,2017-01-08,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6779.0,n/e,9133.0,1361.0,n/e,n/e,n/e,n/e,2715.0,2017-01-08,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7202.0,n/e,9134.0,1408.0,n/e,n/e,n/e,n/e,2887.0,2017-01-08,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7778.0,n/e,9132.0,1389.0,n/e,n/e,n/e,n/e,2913.0,2017-01-08,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8418.0,n/e,9132.0,1404.0,n/e,n/e,n/e,n/e,2982.0,2017-01-08,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8055.0,n/e,9127.0,1429.0,n/e,n/e,n/e,n/e,3140.0,2017-01-08,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7880.0,n/e,9129.0,1444.0,n/e,n/e,n/e,n/e,3319.0,2017-01-08,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7769.0,n/e,9127.0,1430.0,n/e,n/e,n/e,n/e,3499.0,2017-01-08,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7767.0,n/e,9125.0,1465.0,n/e,n/e,n/e,n/e,3538.0,2017-01-08,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7909.0,n/e,9125.0,1463.0,n/e,n/e,n/e,n/e,3587.0,2017-01-08,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8318.0,n/e,9121.0,1430.0,n/e,n/e,n/e,n/e,3648.0,2017-01-08,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8373.0,n/e,9124.0,1438.0,n/e,n/e,n/e,n/e,3700.0,2017-01-08,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8285.0,n/e,9124.0,1418.0,n/e,n/e,n/e,n/e,3714.0,2017-01-08,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7879.0,n/e,9124.0,1389.0,n/e,n/e,n/e,n/e,3581.0,2017-01-08,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7511.0,n/e,9126.0,1354.0,n/e,n/e,n/e,n/e,3385.0,2017-01-08,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6894.0,n/e,9127.0,1321.0,n/e,n/e,n/e,n/e,3207.0,2017-01-08,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6012.0,n/e,9127.0,1259.0,n/e,n/e,n/e,n/e,2994.0,2017-01-08,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5366.0,n/e,9130.0,1226.0,n/e,n/e,n/e,n/e,2864.0,2017-01-08,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4717.0,n/e,9129.0,1215.0,n/e,n/e,n/e,n/e,2822.0,2017-01-09,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4364.0,n/e,9127.0,1208.0,n/e,n/e,n/e,n/e,2681.0,2017-01-09,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4361.0,n/e,9133.0,1214.0,n/e,n/e,n/e,n/e,2615.0,2017-01-09,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4530.0,n/e,9130.0,1212.0,n/e,n/e,n/e,n/e,2690.0,2017-01-09,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4979.0,n/e,9130.0,1219.0,n/e,n/e,n/e,n/e,2784.0,2017-01-09,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6638.0,n/e,9130.0,1230.0,n/e,n/e,n/e,n/e,2909.0,2017-01-09,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8761.0,n/e,9128.0,1311.0,n/e,n/e,n/e,n/e,3059.0,2017-01-09,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10522.0,n/e,9125.0,1320.0,n/e,n/e,n/e,n/e,2923.0,2017-01-09,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10962.0,n/e,9127.0,1329.0,n/e,n/e,n/e,n/e,2951.0,2017-01-09,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11082.0,n/e,9113.0,1343.0,n/e,n/e,n/e,n/e,2916.0,2017-01-09,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10994.0,n/e,9120.0,1345.0,n/e,n/e,n/e,n/e,2784.0,2017-01-09,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10740.0,n/e,9122.0,1352.0,n/e,n/e,n/e,n/e,2650.0,2017-01-09,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10607.0,n/e,9124.0,1333.0,n/e,n/e,n/e,n/e,2646.0,2017-01-09,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10569.0,n/e,9123.0,1337.0,n/e,n/e,n/e,n/e,2634.0,2017-01-09,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10716.0,n/e,9121.0,1355.0,n/e,n/e,n/e,n/e,2577.0,2017-01-09,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10847.0,n/e,9122.0,1357.0,n/e,n/e,n/e,n/e,2500.0,2017-01-09,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11055.0,n/e,9119.0,1384.0,n/e,n/e,n/e,n/e,2518.0,2017-01-09,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11021.0,n/e,9121.0,1391.0,n/e,n/e,n/e,n/e,2579.0,2017-01-09,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10625.0,n/e,9123.0,1373.0,n/e,n/e,n/e,n/e,2635.0,2017-01-09,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9217.0,n/e,9125.0,1356.0,n/e,n/e,n/e,n/e,2793.0,2017-01-09,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8081.0,n/e,9124.0,1340.0,n/e,n/e,n/e,n/e,3136.0,2017-01-09,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7287.0,n/e,9126.0,1341.0,n/e,n/e,n/e,n/e,3339.0,2017-01-09,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6223.0,n/e,9125.0,1332.0,n/e,n/e,n/e,n/e,3452.0,2017-01-09,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5173.0,n/e,9127.0,1326.0,n/e,n/e,n/e,n/e,3573.0,2017-01-09,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4596.0,n/e,9129.0,1328.0,n/e,n/e,n/e,n/e,3618.0,2017-01-10,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4225.0,n/e,9126.0,1336.0,n/e,n/e,n/e,n/e,3622.0,2017-01-10,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4221.0,n/e,9128.0,1333.0,n/e,n/e,n/e,n/e,3601.0,2017-01-10,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4203.0,n/e,9128.0,1332.0,n/e,n/e,n/e,n/e,3500.0,2017-01-10,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4373.0,n/e,9130.0,1341.0,n/e,n/e,n/e,n/e,3497.0,2017-01-10,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5671.0,n/e,9127.0,1347.0,n/e,n/e,n/e,n/e,3372.0,2017-01-10,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7426.0,n/e,9125.0,1402.0,n/e,n/e,n/e,n/e,3151.0,2017-01-10,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9586.0,n/e,9127.0,1452.0,n/e,n/e,n/e,n/e,3200.0,2017-01-10,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9970.0,n/e,9103.0,1434.0,n/e,n/e,n/e,n/e,3229.0,2017-01-10,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10009.0,n/e,9109.0,1443.0,n/e,n/e,n/e,n/e,3264.0,2017-01-10,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9966.0,n/e,9127.0,1452.0,n/e,n/e,n/e,n/e,3275.0,2017-01-10,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9903.0,n/e,9128.0,1444.0,n/e,n/e,n/e,n/e,3221.0,2017-01-10,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9764.0,n/e,9127.0,1466.0,n/e,n/e,n/e,n/e,3228.0,2017-01-10,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9792.0,n/e,9126.0,1447.0,n/e,n/e,n/e,n/e,3324.0,2017-01-10,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9766.0,n/e,9127.0,1475.0,n/e,n/e,n/e,n/e,3432.0,2017-01-10,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9918.0,n/e,9125.0,1451.0,n/e,n/e,n/e,n/e,3576.0,2017-01-10,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9972.0,n/e,9124.0,1378.0,n/e,n/e,n/e,n/e,3722.0,2017-01-10,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9979.0,n/e,9125.0,1385.0,n/e,n/e,n/e,n/e,3897.0,2017-01-10,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9829.0,n/e,9127.0,1480.0,n/e,n/e,n/e,n/e,3996.0,2017-01-10,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8779.0,n/e,9126.0,1465.0,n/e,n/e,n/e,n/e,4065.0,2017-01-10,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7709.0,n/e,9127.0,1415.0,n/e,n/e,n/e,n/e,4113.0,2017-01-10,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6867.0,n/e,9127.0,1348.0,n/e,n/e,n/e,n/e,4331.0,2017-01-10,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6005.0,n/e,9126.0,1320.0,n/e,n/e,n/e,n/e,4520.0,2017-01-10,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5290.0,n/e,9126.0,1316.0,n/e,n/e,n/e,n/e,4578.0,2017-01-10,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4158.0,n/e,9129.0,1268.0,n/e,n/e,n/e,n/e,4689.0,2017-01-11,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3772.0,n/e,9130.0,1272.0,n/e,n/e,n/e,n/e,4835.0,2017-01-11,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3755.0,n/e,9130.0,1270.0,n/e,n/e,n/e,n/e,4926.0,2017-01-11,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3780.0,n/e,9130.0,1280.0,n/e,n/e,n/e,n/e,5034.0,2017-01-11,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3840.0,n/e,9132.0,1284.0,n/e,n/e,n/e,n/e,5110.0,2017-01-11,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4703.0,n/e,9130.0,1288.0,n/e,n/e,n/e,n/e,5185.0,2017-01-11,SE
