MTU,Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),date,country
05:00 - 06:00,260.0,2995.0,53.0,1177.0,7326.0,230.0,n/e,n/e,n/e,0.0,,138.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2157.0,2020-01-06,PL
06:00 - 07:00,263.0,3568.0,52.0,1189.0,7527.0,235.0,n/e,n/e,n/e,0.0,,136.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2215.0,2020-01-06,PL
07:00 - 08:00,262.0,4153.0,50.0,1173.0,7517.0,243.0,n/e,n/e,n/e,0.0,,136.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2114.0,2020-01-06,PL
08:00 - 09:00,263.0,4245.0,52.0,1184.0,7553.0,244.0,n/e,n/e,n/e,0.0,,146.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2032.0,2020-01-06,PL
09:00 - 10:00,262.0,4121.0,51.0,1264.0,7671.0,242.0,n/e,n/e,n/e,0.0,,153.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1986.0,2020-01-06,PL
10:00 - 11:00,262.0,4036.0,51.0,1278.0,7701.0,242.0,n/e,n/e,n/e,18.0,,150.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1830.0,2020-01-06,PL
11:00 - 12:00,262.0,4237.0,51.0,1135.0,7671.0,243.0,n/e,n/e,n/e,19.0,,150.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1643.0,2020-01-06,PL
12:00 - 13:00,265.0,4144.0,51.0,1123.0,7439.0,243.0,n/e,n/e,n/e,134.0,,149.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1439.0,2020-01-06,PL
13:00 - 14:00,263.0,3987.0,51.0,1130.0,7683.0,244.0,n/e,n/e,n/e,145.0,,150.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1294.0,2020-01-06,PL
14:00 - 15:00,261.0,3994.0,52.0,1172.0,7543.0,244.0,n/e,n/e,n/e,144.0,,150.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1228.0,2020-01-06,PL
15:00 - 16:00,262.0,3935.0,52.0,1244.0,7733.0,244.0,n/e,n/e,n/e,39.0,,152.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1184.0,2020-01-06,PL
16:00 - 17:00,261.0,4189.0,51.0,1380.0,8065.0,244.0,n/e,n/e,n/e,21.0,,159.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1162.0,2020-01-06,PL
17:00 - 18:00,260.0,4332.0,52.0,1422.0,8148.0,243.0,n/e,n/e,n/e,29.0,,187.0,25.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1203.0,2020-01-06,PL
18:00 - 19:00,263.0,4329.0,52.0,1442.0,8129.0,242.0,n/e,n/e,n/e,57.0,,191.0,54.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1270.0,2020-01-06,PL
19:00 - 20:00,262.0,4235.0,52.0,1415.0,8163.0,242.0,n/e,n/e,n/e,60.0,,182.0,58.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1316.0,2020-01-06,PL
20:00 - 21:00,262.0,4282.0,52.0,1310.0,8165.0,242.0,n/e,n/e,n/e,116.0,,176.0,7.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1188.0,2020-01-06,PL
21:00 - 22:00,262.0,4182.0,52.0,1238.0,7764.0,242.0,n/e,n/e,n/e,14.0,,163.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1145.0,2020-01-06,PL
22:00 - 23:00,261.0,4001.0,52.0,1237.0,7674.0,242.0,n/e,n/e,n/e,0.0,,161.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1034.0,2020-01-06,PL
23:00 - 00:00,268.0,3494.0,52.0,1210.0,7502.0,242.0,n/e,n/e,n/e,0.0,,135.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,920.0,2020-01-06,PL
00:00 - 01:00,255.0,3653.0,52.0,1176.0,7563.0,242.0,n/e,n/e,n/e,0.0,,135.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,897.0,2020-01-07,PL
01:00 - 02:00,253.0,3493.0,50.0,1174.0,7494.0,242.0,n/e,n/e,n/e,0.0,,136.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,876.0,2020-01-07,PL
02:00 - 03:00,254.0,3384.0,48.0,1188.0,7486.0,242.0,n/e,n/e,n/e,0.0,,135.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,896.0,2020-01-07,PL
03:00 - 04:00,253.0,3307.0,47.0,1196.0,7642.0,242.0,n/e,n/e,n/e,0.0,,136.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,861.0,2020-01-07,PL
04:00 - 05:00,257.0,3312.0,47.0,1176.0,8009.0,242.0,n/e,n/e,n/e,0.0,,136.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,843.0,2020-01-07,PL
05:00 - 06:00,281.0,3578.0,46.0,1165.0,8121.0,242.0,n/e,n/e,n/e,0.0,,136.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,755.0,2020-01-07,PL
06:00 - 07:00,291.0,4850.0,48.0,1408.0,9064.0,242.0,n/e,n/e,n/e,215.0,,137.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,689.0,2020-01-07,PL
07:00 - 08:00,297.0,5669.0,50.0,1535.0,10316.0,242.0,n/e,n/e,n/e,224.0,,137.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,732.0,2020-01-07,PL
08:00 - 09:00,292.0,5677.0,52.0,1550.0,10587.0,242.0,n/e,n/e,n/e,288.0,,145.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,771.0,2020-01-07,PL
09:00 - 10:00,291.0,5637.0,51.0,1534.0,10795.0,242.0,n/e,n/e,n/e,126.0,,176.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,756.0,2020-01-07,PL
10:00 - 11:00,296.0,5650.0,51.0,1528.0,10837.0,242.0,n/e,n/e,n/e,20.0,,176.0,12.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,605.0,2020-01-07,PL
11:00 - 12:00,294.0,5691.0,51.0,1494.0,11070.0,242.0,n/e,n/e,n/e,3.0,,176.0,14.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,518.0,2020-01-07,PL
12:00 - 13:00,295.0,5773.0,51.0,1391.0,10687.0,242.0,n/e,n/e,n/e,516.0,,165.0,14.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,504.0,2020-01-07,PL
13:00 - 14:00,294.0,5863.0,52.0,1533.0,10881.0,242.0,n/e,n/e,n/e,497.0,,162.0,14.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,505.0,2020-01-07,PL
14:00 - 15:00,294.0,5762.0,52.0,1512.0,11068.0,242.0,n/e,n/e,n/e,115.0,,161.0,2.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,514.0,2020-01-07,PL
15:00 - 16:00,293.0,5758.0,52.0,1512.0,11234.0,243.0,n/e,n/e,n/e,17.0,,146.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,651.0,2020-01-07,PL
16:00 - 17:00,298.0,5896.0,52.0,1547.0,11462.0,243.0,n/e,n/e,n/e,394.0,,172.0,50.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,722.0,2020-01-07,PL
17:00 - 18:00,303.0,5772.0,53.0,1504.0,11311.0,243.0,n/e,n/e,n/e,470.0,,185.0,58.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,850.0,2020-01-07,PL
18:00 - 19:00,304.0,5715.0,53.0,1422.0,10953.0,244.0,n/e,n/e,n/e,457.0,,200.0,58.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,960.0,2020-01-07,PL
19:00 - 20:00,303.0,5831.0,52.0,1376.0,10951.0,244.0,n/e,n/e,n/e,360.0,,197.0,58.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1050.0,2020-01-07,PL
20:00 - 21:00,303.0,5918.0,52.0,1378.0,10457.0,244.0,n/e,n/e,n/e,158.0,,182.0,7.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1158.0,2020-01-07,PL
21:00 - 22:00,302.0,5310.0,53.0,1340.0,9531.0,244.0,n/e,n/e,n/e,71.0,,160.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1204.0,2020-01-07,PL
22:00 - 23:00,290.0,4196.0,53.0,1311.0,9118.0,244.0,n/e,n/e,n/e,0.0,,137.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1301.0,2020-01-07,PL
23:00 - 00:00,274.0,3418.0,52.0,1274.0,8635.0,244.0,n/e,n/e,n/e,0.0,,137.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1490.0,2020-01-07,PL
00:00 - 01:00,255.0,3842.0,52.0,1192.0,8329.0,244.0,n/e,n/e,n/e,0.0,,134.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1769.0,2020-01-08,PL
01:00 - 02:00,255.0,4100.0,52.0,1184.0,8337.0,244.0,n/e,n/e,n/e,0.0,,133.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2007.0,2020-01-08,PL
02:00 - 03:00,253.0,3817.0,52.0,1181.0,8312.0,244.0,n/e,n/e,n/e,0.0,,133.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2232.0,2020-01-08,PL
03:00 - 04:00,251.0,3643.0,50.0,1184.0,8348.0,244.0,n/e,n/e,n/e,0.0,,133.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2505.0,2020-01-08,PL
04:00 - 05:00,256.0,3681.0,49.0,1185.0,8315.0,244.0,n/e,n/e,n/e,0.0,,135.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2728.0,2020-01-08,PL
05:00 - 06:00,268.0,3829.0,48.0,1193.0,8260.0,243.0,n/e,n/e,n/e,0.0,,134.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2990.0,2020-01-08,PL
06:00 - 07:00,302.0,4893.0,50.0,1309.0,8667.0,243.0,n/e,n/e,n/e,0.0,,134.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3400.0,2020-01-08,PL
07:00 - 08:00,304.0,5610.0,51.0,1283.0,9639.0,243.0,n/e,n/e,n/e,0.0,,134.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3639.0,2020-01-08,PL
08:00 - 09:00,304.0,5527.0,52.0,1282.0,10133.0,244.0,n/e,n/e,n/e,0.0,,149.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3840.0,2020-01-08,PL
09:00 - 10:00,305.0,5461.0,51.0,1275.0,10266.0,242.0,n/e,n/e,n/e,18.0,,157.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3797.0,2020-01-08,PL
10:00 - 11:00,307.0,5171.0,51.0,1299.0,10108.0,242.0,n/e,n/e,n/e,21.0,,160.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3719.0,2020-01-08,PL
11:00 - 12:00,304.0,5422.0,51.0,1296.0,10169.0,240.0,n/e,n/e,n/e,3.0,,161.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3645.0,2020-01-08,PL
12:00 - 13:00,307.0,5534.0,51.0,1289.0,10197.0,240.0,n/e,n/e,n/e,0.0,,162.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3525.0,2020-01-08,PL
13:00 - 14:00,306.0,5522.0,50.0,1291.0,10243.0,240.0,n/e,n/e,n/e,35.0,,154.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3440.0,2020-01-08,PL
14:00 - 15:00,307.0,5550.0,51.0,1291.0,10161.0,239.0,n/e,n/e,n/e,22.0,,155.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3385.0,2020-01-08,PL
15:00 - 16:00,304.0,5537.0,51.0,1300.0,10013.0,238.0,n/e,n/e,n/e,119.0,,155.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3395.0,2020-01-08,PL
16:00 - 17:00,306.0,5763.0,52.0,1305.0,9910.0,237.0,n/e,n/e,n/e,408.0,,156.0,50.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3399.0,2020-01-08,PL
17:00 - 18:00,306.0,5752.0,52.0,1313.0,9892.0,239.0,n/e,n/e,n/e,520.0,,181.0,58.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3282.0,2020-01-08,PL
18:00 - 19:00,309.0,5806.0,52.0,1330.0,10352.0,239.0,n/e,n/e,n/e,515.0,,185.0,58.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3187.0,2020-01-08,PL
19:00 - 20:00,308.0,5839.0,53.0,1305.0,10182.0,240.0,n/e,n/e,n/e,498.0,,184.0,7.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3012.0,2020-01-08,PL
20:00 - 21:00,307.0,5606.0,52.0,1291.0,9589.0,241.0,n/e,n/e,n/e,673.0,,176.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2902.0,2020-01-08,PL
21:00 - 22:00,306.0,4441.0,52.0,1289.0,8943.0,241.0,n/e,n/e,n/e,479.0,,170.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2696.0,2020-01-08,PL
22:00 - 23:00,291.0,3657.0,52.0,1235.0,8761.0,239.0,n/e,n/e,n/e,22.0,,169.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2518.0,2020-01-08,PL
23:00 - 00:00,266.0,3413.0,52.0,1218.0,8606.0,239.0,n/e,n/e,n/e,0.0,,132.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2346.0,2020-01-08,PL
00:00 - 01:00,256.0,3752.0,52.0,1223.0,8455.0,236.0,n/e,n/e,n/e,0.0,,126.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2055.0,2020-01-09,PL
01:00 - 02:00,256.0,4005.0,52.0,1217.0,8429.0,234.0,n/e,n/e,n/e,0.0,,125.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1747.0,2020-01-09,PL
02:00 - 03:00,259.0,3928.0,52.0,1213.0,8327.0,222.0,n/e,n/e,n/e,0.0,,124.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1539.0,2020-01-09,PL
03:00 - 04:00,254.0,4090.0,50.0,1216.0,8361.0,220.0,n/e,n/e,n/e,0.0,,126.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1281.0,2020-01-09,PL
04:00 - 05:00,258.0,3876.0,48.0,1215.0,8362.0,229.0,n/e,n/e,n/e,0.0,,126.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1142.0,2020-01-09,PL
05:00 - 06:00,267.0,3837.0,47.0,1184.0,8505.0,231.0,n/e,n/e,n/e,0.0,,124.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1022.0,2020-01-09,PL
06:00 - 07:00,293.0,5040.0,50.0,1279.0,9526.0,231.0,n/e,n/e,n/e,0.0,,126.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,822.0,2020-01-09,PL
07:00 - 08:00,301.0,5641.0,51.0,1494.0,11411.0,231.0,n/e,n/e,n/e,0.0,,128.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,740.0,2020-01-09,PL
08:00 - 09:00,302.0,5820.0,52.0,1531.0,12229.0,226.0,n/e,n/e,n/e,0.0,,133.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,713.0,2020-01-09,PL
09:00 - 10:00,303.0,6033.0,52.0,1541.0,12407.0,221.0,n/e,n/e,n/e,45.0,,161.0,25.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,700.0,2020-01-09,PL
10:00 - 11:00,302.0,6086.0,52.0,1541.0,12198.0,223.0,n/e,n/e,n/e,85.0,,170.0,29.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,644.0,2020-01-09,PL
11:00 - 12:00,303.0,6094.0,52.0,1535.0,12421.0,225.0,n/e,n/e,n/e,89.0,,169.0,54.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,671.0,2020-01-09,PL
12:00 - 13:00,304.0,6053.0,52.0,1537.0,12339.0,225.0,n/e,n/e,n/e,342.0,,169.0,58.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,810.0,2020-01-09,PL
13:00 - 14:00,303.0,5984.0,52.0,1436.0,12031.0,230.0,n/e,n/e,n/e,534.0,,176.0,58.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,953.0,2020-01-09,PL
14:00 - 15:00,303.0,5884.0,52.0,1308.0,11338.0,232.0,n/e,n/e,n/e,604.0,,186.0,7.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1330.0,2020-01-09,PL
15:00 - 16:00,302.0,5871.0,52.0,1311.0,11113.0,233.0,n/e,n/e,n/e,236.0,,158.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1742.0,2020-01-09,PL
16:00 - 17:00,302.0,5641.0,51.0,1308.0,10989.0,232.0,n/e,n/e,n/e,447.0,,156.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2088.0,2020-01-09,PL
17:00 - 18:00,302.0,5205.0,51.0,1314.0,10790.0,232.0,n/e,n/e,n/e,606.0,,176.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2463.0,2020-01-09,PL
18:00 - 19:00,304.0,4732.0,52.0,1329.0,10661.0,234.0,n/e,n/e,n/e,747.0,,185.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2618.0,2020-01-09,PL
19:00 - 20:00,302.0,4691.0,52.0,1329.0,10610.0,234.0,n/e,n/e,n/e,678.0,,184.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2690.0,2020-01-09,PL
20:00 - 21:00,301.0,4459.0,51.0,1331.0,10307.0,234.0,n/e,n/e,n/e,612.0,,163.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2666.0,2020-01-09,PL
21:00 - 22:00,301.0,4112.0,51.0,1312.0,9465.0,235.0,n/e,n/e,n/e,358.0,,155.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2616.0,2020-01-09,PL
22:00 - 23:00,289.0,3667.0,52.0,1256.0,8762.0,235.0,n/e,n/e,n/e,17.0,,133.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2534.0,2020-01-09,PL
23:00 - 00:00,265.0,3427.0,51.0,1219.0,8315.0,236.0,n/e,n/e,n/e,0.0,,132.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2343.0,2020-01-09,PL
00:00 - 01:00,258.0,3920.0,50.0,1205.0,8231.0,234.0,n/e,n/e,n/e,0.0,,131.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2168.0,2020-01-10,PL
01:00 - 02:00,250.0,4498.0,51.0,1188.0,8233.0,233.0,n/e,n/e,n/e,0.0,,131.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2007.0,2020-01-10,PL
02:00 - 03:00,248.0,4532.0,51.0,1185.0,8228.0,232.0,n/e,n/e,n/e,0.0,,131.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1944.0,2020-01-10,PL
03:00 - 04:00,250.0,4630.0,50.0,1183.0,8179.0,229.0,n/e,n/e,n/e,0.0,,130.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1829.0,2020-01-10,PL
04:00 - 05:00,254.0,4705.0,51.0,1186.0,8158.0,230.0,n/e,n/e,n/e,0.0,,130.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1777.0,2020-01-10,PL
05:00 - 06:00,281.0,4674.0,50.0,1202.0,8265.0,230.0,n/e,n/e,n/e,0.0,,130.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1680.0,2020-01-10,PL
06:00 - 07:00,297.0,5300.0,52.0,1405.0,8956.0,230.0,n/e,n/e,n/e,0.0,,129.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1714.0,2020-01-10,PL
07:00 - 08:00,306.0,5648.0,52.0,1350.0,9882.0,231.0,n/e,n/e,n/e,33.0,,130.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1857.0,2020-01-10,PL
08:00 - 09:00,306.0,5892.0,52.0,1379.0,10281.0,231.0,n/e,n/e,n/e,63.0,,152.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1979.0,2020-01-10,PL
09:00 - 10:00,305.0,5829.0,52.0,1434.0,10358.0,231.0,n/e,n/e,n/e,85.0,,168.0,50.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2133.0,2020-01-10,PL
10:00 - 11:00,306.0,5771.0,53.0,1354.0,10147.0,232.0,n/e,n/e,n/e,130.0,,172.0,58.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2272.0,2020-01-10,PL
11:00 - 12:00,305.0,5714.0,53.0,1344.0,10006.0,232.0,n/e,n/e,n/e,251.0,,172.0,58.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2488.0,2020-01-10,PL
12:00 - 13:00,306.0,5680.0,53.0,1342.0,9705.0,232.0,n/e,n/e,n/e,243.0,,172.0,7.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2846.0,2020-01-10,PL
13:00 - 14:00,305.0,5403.0,52.0,1333.0,9606.0,231.0,n/e,n/e,n/e,223.0,,170.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3278.0,2020-01-10,PL
14:00 - 15:00,306.0,5162.0,53.0,1332.0,9580.0,231.0,n/e,n/e,n/e,12.0,,166.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3520.0,2020-01-10,PL
15:00 - 16:00,305.0,5146.0,52.0,1305.0,9462.0,231.0,n/e,n/e,n/e,0.0,,144.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3671.0,2020-01-10,PL
16:00 - 17:00,307.0,5188.0,52.0,1352.0,9793.0,232.0,n/e,n/e,n/e,102.0,,158.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3734.0,2020-01-10,PL
17:00 - 18:00,265.0,5216.0,51.0,1371.0,9940.0,232.0,n/e,n/e,n/e,198.0,,189.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3555.0,2020-01-10,PL
18:00 - 19:00,241.0,5134.0,50.0,1320.0,9573.0,231.0,n/e,n/e,n/e,390.0,,188.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3703.0,2020-01-10,PL
19:00 - 20:00,292.0,4922.0,52.0,1304.0,9520.0,231.0,n/e,n/e,n/e,336.0,,174.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3718.0,2020-01-10,PL
20:00 - 21:00,300.0,4974.0,52.0,1293.0,9117.0,233.0,n/e,n/e,n/e,41.0,,165.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3612.0,2020-01-10,PL
21:00 - 22:00,305.0,4790.0,52.0,1311.0,8471.0,233.0,n/e,n/e,n/e,389.0,,134.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3268.0,2020-01-10,PL
22:00 - 23:00,286.0,4524.0,52.0,1273.0,8064.0,230.0,n/e,n/e,n/e,270.0,,128.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2920.0,2020-01-10,PL
23:00 - 00:00,264.0,4389.0,52.0,1243.0,8043.0,231.0,n/e,n/e,n/e,50.0,,128.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2992.0,2020-01-10,PL
00:00 - 01:00,251.0,3536.0,52.0,1165.0,7751.0,231.0,n/e,n/e,n/e,0.0,,127.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3026.0,2020-01-11,PL
01:00 - 02:00,250.0,3298.0,52.0,1144.0,7645.0,231.0,n/e,n/e,n/e,0.0,,127.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3086.0,2020-01-11,PL
02:00 - 03:00,250.0,3158.0,52.0,1137.0,7541.0,220.0,n/e,n/e,n/e,0.0,,127.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3099.0,2020-01-11,PL
03:00 - 04:00,250.0,2973.0,52.0,1137.0,7451.0,214.0,n/e,n/e,n/e,0.0,,127.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3243.0,2020-01-11,PL
04:00 - 05:00,256.0,2985.0,53.0,1150.0,7612.0,214.0,n/e,n/e,n/e,0.0,,127.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3069.0,2020-01-11,PL
05:00 - 06:00,264.0,3317.0,52.0,1159.0,7732.0,219.0,n/e,n/e,n/e,0.0,,127.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2809.0,2020-01-11,PL
06:00 - 07:00,264.0,3699.0,53.0,1160.0,7656.0,228.0,n/e,n/e,n/e,0.0,,128.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2614.0,2020-01-11,PL
07:00 - 08:00,263.0,3939.0,53.0,1167.0,7964.0,233.0,n/e,n/e,n/e,0.0,,128.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2432.0,2020-01-11,PL
08:00 - 09:00,263.0,4485.0,53.0,1194.0,8280.0,234.0,n/e,n/e,n/e,0.0,,129.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2294.0,2020-01-11,PL
09:00 - 10:00,263.0,4884.0,53.0,1236.0,8958.0,234.0,n/e,n/e,n/e,26.0,,130.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2063.0,2020-01-11,PL
10:00 - 11:00,263.0,4795.0,53.0,1452.0,9417.0,236.0,n/e,n/e,n/e,56.0,,130.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1915.0,2020-01-11,PL
11:00 - 12:00,264.0,4775.0,53.0,1346.0,9906.0,237.0,n/e,n/e,n/e,60.0,,130.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1703.0,2020-01-11,PL
12:00 - 13:00,264.0,4784.0,53.0,1332.0,10075.0,238.0,n/e,n/e,n/e,25.0,,134.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1464.0,2020-01-11,PL
13:00 - 14:00,264.0,4888.0,53.0,1227.0,10140.0,236.0,n/e,n/e,n/e,230.0,,162.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1194.0,2020-01-11,PL
14:00 - 15:00,263.0,4816.0,53.0,1214.0,9936.0,238.0,n/e,n/e,n/e,63.0,,142.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1143.0,2020-01-11,PL
15:00 - 16:00,264.0,4791.0,53.0,1215.0,9957.0,242.0,n/e,n/e,n/e,0.0,,139.0,38.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1100.0,2020-01-11,PL
16:00 - 17:00,263.0,4784.0,53.0,1426.0,10237.0,239.0,n/e,n/e,n/e,117.0,,147.0,43.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1192.0,2020-01-11,PL
