iter	RMSE
1664	1.034179716
1665	1.033994308
1666	1.033853955
1667	1.033689866
1668	1.033456445
1669	1.033280879
1670	1.033049349
1671	1.032877199
1672	1.032648283
1673	1.032403745
1674	1.032172499
1675	1.031956418
1676	1.031748534
1677	1.031541269
1678	1.03124182
1679	1.031028012
1680	1.030815003
1681	1.03066952
1682	1.030471796
1683	1.03031259
1684	1.03007521
1685	1.029823371
1686	1.029655686
1687	1.029428887
1688	1.02917502
1689	1.028981956
1690	1.028847796
1691	1.028606579
1692	1.028370495
1693	1.028153313
1694	1.028016087
1695	1.02781423
1696	1.027586239
1697	1.02732938
1698	1.027140561
1699	1.026963976
1700	1.02674033
1701	1.026533324
1702	1.02633311
1703	1.026123179
1704	1.025930811
1705	1.025762065
1706	1.025550867
1707	1.025352338
1708	1.025139905
1709	1.024971211
1710	1.024735744
1711	1.024505675
1712	1.02426089
1713	1.024128354
1714	1.023886025
1715	1.023662253
1716	1.023449348
1717	1.023240281
1718	1.023067876
1719	1.022835187
1720	1.022603234
1721	1.022367343
1722	1.02212575
1723	1.021924611
1724	1.02174512
1725	1.02158984
1726	1.021347759
1727	1.021152667
1728	1.02102526
1729	1.020824878
1730	1.020511215
1731	1.02029236
1732	1.020056482
1733	1.019830531
1734	1.019649241
1735	1.019486487
1736	1.019249936
1737	1.019121499
1738	1.018953727
1739	1.018756958
1740	1.018598023
1741	1.018353799
1742	1.018202116
1743	1.017990264
1744	1.017809408
1745	1.017503021
1746	1.017302677
1747	1.017108487
1748	1.016928787
1749	1.016733183
1750	1.016560743
1751	1.016372213
1752	1.01616395
1753	1.016006503
1754	1.015817535
1755	1.015640631
1756	1.015421766
1757	1.01525702
1758	1.015055346
1759	1.014834978
1760	1.014658393
1761	1.014504505
1762	1.014354541
1763	1.014107061
1764	1.013884895
1765	1.013714359
1766	1.01350261
1767	1.013225611
1768	1.012996083
1769	1.012768679
1770	1.012590998
1771	1.012371013
1772	1.012145492
1773	1.012025047
1774	1.011843401
1775	1.011695006
1776	1.011515479
1777	1.01132696
1778	1.011147736
1779	1.010974251
1780	1.010743783
1781	1.010501315
1782	1.010280322
1783	1.010074859
1784	1.009959851
1785	1.009735236
1786	1.00948647
1787	1.009300862
1788	1.009184382
1789	1.008974451
1790	1.008831725
1791	1.008642119
1792	1.008476082
1793	1.008317096
1794	1.00811234
1795	1.007905203
1796	1.007739106
1797	1.007579942
1798	1.007435847
1799	1.00722928
1800	1.007035305
1801	1.006844467
1802	1.00670184
1803	1.006432404
1804	1.006213294
1805	1.006049014
1806	1.005866012
1807	1.005653567
1808	1.005471912
1809	1.0053085
1810	1.005168
1811	1.00492357
1812	1.00473715
1813	1.00457232
1814	1.004354751
1815	1.004153854
1816	1.0039642
1817	1.003802273
1818	1.00360275
1819	1.003402631
1820	1.003223322
1821	1.003079777
1822	1.002825398
1823	1.002622741
1824	1.002426234
1825	1.002242693
1826	1.002022543
1827	1.001862842
1828	1.001745374
1829	1.001547703
1830	1.001374973
1831	1.001259989
1832	1.001095331
1833	1.000939048
1834	1.000744691
1835	1.000550638
1836	1.000399761
1837	1.000204306
1838	1.000049094
1839	0.9998079129
1840	0.9996338884
1841	0.9994398988
1842	0.999247114
1843	0.9990874669
1844	0.9989627443
1845	0.9987674436
1846	0.9986542724
1847	0.9984404797
1848	0.9983203703
1849	0.9981149944
1850	0.9979086122
1851	0.9976731967
1852	0.9975055199
1853	0.9972646568
1854	0.9971064664
1855	0.9969594261
1856	0.9967541123
1857	0.9965521506
1858	0.9963815754
1859	0.9961297857
1860	0.9959527816
1861	0.9958498859
1862	0.9956865462
1863	0.9955313158
1864	0.9953424196
1865	0.9951862624
1866	0.9949858851
1867	0.9948144798
1868	0.9946490043
1869	0.9944125987
1870	0.994216373
1871	0.994051797
1872	0.9938666477
1873	0.9936989219
1874	0.9934871242
1875	0.9933552627
1876	0.9931985119
1877	0.9930200164
1878	0.9928431142
1879	0.9926713702
1880	0.9924997527
1881	0.9923064639
1882	0.9921614022
1883	0.9920074973
1884	0.9918602956
1885	0.9916578066
1886	0.9914904271
1887	0.991357987
1888	0.9911289374
1889	0.9909492236
1890	0.9907449509
1891	0.9905890089
1892	0.9904237361
1893	0.9902675868
1894	0.9901066799
1895	0.9899750578
1896	0.98974735
1897	0.9895772012
1898	0.9894073682
1899	0.9891550269
1900	0.9889723184
1901	0.9888383798
1902	0.9886259175
1903	0.9884432683
1904	0.9882449153
1905	0.9880657133
1906	0.9877882726
1907	0.987623788
1908	0.9874755243
1909	0.9873200402
1910	0.9871140419
1911	0.9869423072
1912	0.9868138167
1913	0.9866096
1914	0.9864313909
1915	0.9862296439
1916	0.9861197858
1917	0.9858960037
1918	0.9857887214
1919	0.9856322471
1920	0.9854720004
1921	0.9852958849
1922	0.9851205884
1923	0.9849761383
1924	0.9847921818
1925	0.9845542605
1926	0.9843651179
1927	0.9842068091
1928	0.984037973
1929	0.9839349668
1930	0.9837706267
1931	0.9835371282
1932	0.9834106858
1933	0.9832669629
1934	0.9829965024
1935	0.9827674935
1936	0.9825866294
1937	0.9824306559
1938	0.9822676122
1939	0.9821241012
1940	0.9819668849
1941	0.9818443494
1942	0.9816518077
1943	0.9814948636
1944	0.9812996285
1945	0.981098566
1946	0.9808789537
1947	0.980713785
1948	0.9805611533
1949	0.9803772231
1950	0.9801919603
1951	0.9800042241
1952	0.9798603183
1953	0.9796443249
1954	0.9794041074
1955	0.9792612226
1956	0.9791639577
1957	0.9789920963
1958	0.9788469955
1959	0.9786695926
1960	0.9784331322
1961	0.9782400461
1962	0.9780820151
1963	0.9779217689
1964	0.9777287404
1965	0.9775840235
1966	0.9774084552
1967	0.9772582923
1968	0.9770506173
1969	0.9768898524
1970	0.9767386566
1971	0.9766169904
1972	0.9763973872
1973	0.976298788
1974	0.9761455931
1975	0.9759719919
1976	0.9757795637
1977	0.9756085376
1978	0.9754335045
1979	0.9752836103
1980	0.9751449591
1981	0.9749425
1982	0.974851012
1983	0.974590189
1984	0.9744543373
1985	0.9743092295
1986	0.9741444761
1987	0.9739780697
1988	0.9737993018
1989	0.9736427175
1990	0.9734288514
1991	0.9732827936
1992	0.9731238938
1993	0.9729865296
1994	0.9728015501
1995	0.9725657052
1996	0.9724163583
1997	0.9722987155
1998	0.9721436452
1999	0.9719901147
2000	0.9717795894
2001	0.9716238933
2002	0.9714837934
2003	0.9713533219
2004	0.9712175926
2005	0.971084337
2006	0.9709485701
2007	0.9707452997
2008	0.9705578786
2009	0.9704504037
2010	0.9702327632
2011	0.9701002681
2012	0.9699871115
2013	0.9698023599
2014	0.9696463783
2015	0.9695050324
2016	0.9693605924
2017	0.9692112319
2018	0.9690451953
2019	0.9687994027
2020	0.9686202877
2021	0.9684745301
2022	0.968294041
2023	0.9681780449
2024	0.9680305537
2025	0.9678949997
2026	0.9677002599
2027	0.9675560316
2028	0.9673149616
2029	0.9671614026
2030	0.967020945
2031	0.9669162865
2032	0.9667847172
2033	0.9666530978
2034	0.9664784659
2035	0.9663259943
2036	0.9661721175
2037	0.9660266973
2038	0.9659330476
2039	0.9657037521
2040	0.9654780023
2041	0.9653070478
2042	0.9651458703
2043	0.9650220671
2044	0.9648105038
2045	0.9646783899
2046	0.9645290444
2047	0.9644282021
2048	0.9641864789
2049	0.9640578527
2050	0.9639130472
2051	0.963754116
2052	0.9635690067
2053	0.9633429499
2054	0.9631660101
2055	0.9630428869
2056	0.9628697919
2057	0.9627010821
2058	0.9625310208
2059	0.9624355476
2060	0.9623048169
2061	0.9621475554
2062	0.9619880744
2063	0.9618542822
2064	0.9616823932
2065	0.9614559896
2066	0.9612879034
2067	0.9610773263
2068	0.9609407592
2069	0.9607749731
2070	0.9606367799
2071	0.9605516511
2072	0.9603363238
2073	0.9601876927
2074	0.9599855705
2075	0.9598197487
2076	0.9597274981
2077	0.9595824273
2078	0.9593482497
2079	0.9591587957
2080	0.9589495311
2081	0.9587488957
2082	0.958598853
2083	0.958455975
2084	0.9583040081
2085	0.9581543816
2086	0.958025399
2087	0.9578928029
2088	0.9577374739
2089	0.9575220972
2090	0.9573832724
2091	0.9572309083
2092	0.9570746289
2093	0.956947252
2094	0.9568129172
2095	0.9566954966
2096	0.9565554164
2097	0.9563703739
2098	0.9561894176
2099	0.9560491334
2100	0.9558216553
2101	0.9556468301
2102	0.9554663538
2103	0.9553651397
2104	0.9551692424
2105	0.955009311
2106	0.9548541955
2107	0.9547192736
2108	0.9546002951
2109	0.9543978675
2110	0.954262686
2111	0.9541121654
2112	0.9538837048
2113	0.9537142515
2114	0.9535406021
2115	0.9533853779
2116	0.9532497272
2117	0.9531108663
2118	0.9528942158
2119	0.9526954325
2120	0.9525152767
2121	0.9523687813
2122	0.9521953103
2123	0.9520012708
2124	0.9518707698
2125	0.9517018058
2126	0.9515620667
2127	0.951441193
2128	0.951266672
2129	0.9511548312
2130	0.9510205266
2131	0.9508756287
2132	0.9507222869
2133	0.9506246484
2134	0.9504205904
2135	0.950266816
2136	0.950057814
2137	0.9498435711
2138	0.949694605
2139	0.9495048917
2140	0.9492823184
2141	0.9491649144
2142	0.9489771555
2143	0.9487870044
2144	0.9486230526
2145	0.9484731095
2146	0.9483465735
2147	0.9482557595
2148	0.9481375083
2149	0.9480236288
2150	0.9478249372
2151	0.947638059
2152	0.9474663422
2153	0.947296691
2154	0.9471548603
2155	0.947007929
2156	0.9468466518
2157	0.9467266184
2158	0.9465326381
2159	0.9463861349
2160	0.9462327215
2161	0.9461023433
2162	0.9459771632
2163	0.9458111167
2164	0.9457189435
2165	0.945566144
2166	0.9453913919
2167	0.9451336688
2168	0.9449530895
2169	0.9448409284
2170	0.9446464623
2171	0.9444420984
2172	0.9443113086
2173	0.9441668602
2174	0.9440435603
2175	0.9437909605
2176	0.9436029216
2177	0.9434147794
2178	0.9432997377
2179	0.9430955755
2180	0.9429942184
2181	0.9427853488
2182	0.9426979824
2183	0.9425148291
2184	0.9423432655
2185	0.9421730871
2186	0.9420239292
2187	0.9418862139
2188	0.9417749727
2189	0.9416428567
2190	0.9415135568
2191	0.9413708878
2192	0.9412343629
2193	0.9410944545
2194	0.9409777109
2195	0.9408577533
2196	0.94070136
2197	0.9405544434
2198	0.9403637112
2199	0.9402442694
2200	0.9400892596
2201	0.9399092299
2202	0.9396639405
2203	0.9394870666
2204	0.9393337489
2205	0.9392165221
2206	0.9390278316
2207	0.9389093436
2208	0.9388188068
2209	0.9386387979
2210	0.9384539926
2211	0.9383456849
2212	0.938183481
2213	0.9380094048
2214	0.9378454883
2215	0.9376453349
2216	0.9375064467
2217	0.9373362841
2218	0.9371799654
2219	0.9370645225
2220	0.9368624798
2221	0.9367112835
2222	0.9366095006
2223	0.9364328782
2224	0.9363270877
2225	0.936151506
2226	0.9359932322
2227	0.9358203403
2228	0.9357238001
2229	0.9355552703
2230	0.93534464
2231	0.9352043152
2232	0.9350149477
2233	0.9349246976
2234	0.9348146863
2235	0.9346800591
2236	0.934572111
2237	0.9344160937
2238	0.9342639369
2239	0.9341003598
2240	0.9339729731
2241	0.9338213755
2242	0.9336864389
2243	0.9335654114
2244	0.9333879471
2245	0.9332587339
2246	0.9331407107
2247	0.9330033806
2248	0.9328464689
2249	0.9326942224
2250	0.9325261435
2251	0.932331106
2252	0.9321793745
2253	0.9320416364
2254	0.9319038779
2255	0.9317503449
2256	0.931663476
2257	0.9315591427
2258	0.9314706901
2259	0.9313499078
2260	0.9312171459
2261	0.9310711659
2262	0.9309040608
2263	0.9307746362
2264	0.9306335555
2265	0.930500658
2266	0.930367308
2267	0.9302038463
2268	0.9301178006
2269	0.9299876659
2270	0.9298268409
2271	0.9296380806
2272	0.9294914186
2273	0.9293233281
2274	0.9291589814
2275	0.9290158849
2276	0.9288789473
2277	0.9287593651
2278	0.9286258986
2279	0.9285239312
2280	0.9283664964
2281	0.9281830562
2282	0.9280709082
2283	0.9279094835
2284	0.9277312717
2285	0.9275817655
2286	0.9273817729
2287	0.9272155089
2288	0.9270440264
2289	0.9268899563
2290	0.9267296989
2291	0.9265763803
2292	0.9264296691
2293	0.926320726
2294	0.9261276321
2295	0.9259766269
2296	0.9258547592
2297	0.925701631
2298	0.925528292
2299	0.9253450941
2300	0.925216569
2301	0.9250570617
2302	0.9249557074
2303	0.9248120948
2304	0.9246324469
2305	0.9244952292
2306	0.9244187907
2307	0.9242751618
2308	0.9240996746
2309	0.9239426615
2310	0.9237466181
2311	0.9235473407
2312	0.9233882844
2313	0.9232832849
2314	0.9231795844
2315	0.9230321315
2316	0.9228784677
2317	0.9226850234
2318	0.922513607
2319	0.9223483498
2320	0.9222181283
2321	0.9220351141
2322	0.9219226894
2323	0.9217492458
2324	0.9216145621
2325	0.92145625
2326	0.921335637
2327	0.9211361749
2328	0.9209799034
2329	0.9208717984
2330	0.92071801
2331	0.9205938618
2332	0.9204520636
2333	0.9203502359
2334	0.9201899525
2335	0.9200497111
2336	0.9199360655
2337	0.919772842
2338	0.9196238305
2339	0.9194931218
2340	0.919381534
2341	0.9192488329
2342	0.9190991287
2343	0.9189952938
2344	0.9189099209
2345	0.9187839408
2346	0.9186431807
2347	0.9185104067
2348	0.9183863656
2349	0.9182486539
2350	0.9180821219
2351	0.9179445674
2352	0.9177977275
2353	0.9175708452
2354	0.9174718773
2355	0.9173046968
2356	0.9171690221
2357	0.916979416
2358	0.916906514
2359	0.9167366576
2360	0.9165555624
2361	0.91640596
2362	0.9162904062
2363	0.9161658612
2364	0.9160211754
2365	0.9158861916
2366	0.9157507472
2367	0.9156134865
2368	0.9154692558
2369	0.9153709083
2370	0.9152526128
2371	0.9151281301
2372	0.915000171
2373	0.9149184618
2374	0.9148066212
2375	0.9146857421
2376	0.9145683421
2377	0.9144356552
2378	0.9142944972
2379	0.9140748598
2380	0.9139962255
2381	0.9138256584
2382	0.913690554
2383	0.9135552597
2384	0.9134123348
2385	0.9133063923
2386	0.9131573111
2387	0.9130192526
2388	0.9129052077
2389	0.9127385168
2390	0.9126074002
2391	0.9124716392
2392	0.9123538182
2393	0.9121806645
2394	0.9120696792
2395	0.911939249
2396	0.9118684966
2397	0.9117682971
2398	0.911649364
2399	0.9115051529
2400	0.9113732459
2401	0.9112434994
2402	0.9111022896
2403	0.9109805783
2404	0.9108452904
2405	0.9106948522
2406	0.9105411854
2407	0.9103808453
2408	0.910176664
2409	0.9100572842
2410	0.9099057608
2411	0.9097592948
2412	0.9096037641
2413	0.9094713083
2414	0.9093422801
2415	0.9092092059
2416	0.909080994
2417	0.9089639285
2418	0.9088057688
2419	0.9086901022
2420	0.9085585038
2421	0.9084415418
2422	0.9083146565
2423	0.9081852931
2424	0.9080127116
2425	0.9078996102
2426	0.9077460172
2427	0.9076207101
2428	0.9074845109
2429	0.9073473336
2430	0.9071971364
2431	0.9070673399
2432	0.9069364641
2433	0.9067566973
2434	0.9066500112
2435	0.9064826493
2436	0.9063541887
2437	0.9062544753
2438	0.9061365994
2439	0.9060106929
2440	0.9057863744
2441	0.9056199152
2442	0.9054376591
2443	0.9052918414
2444	0.9051634861
2445	0.9050440965
2446	0.9049154659
2447	0.9047437356
2448	0.9046161601
2449	0.9044615978
2450	0.9043228981
2451	0.904195984
2452	0.9040800366
2453	0.903947149
2454	0.9038211779
2455	0.903752434
2456	0.9035895842
2457	0.903436392
2458	0.9032821775
2459	0.9031706141
2460	0.903074295
2461	0.9029197093
2462	0.9027954511
2463	0.9026705226
2464	0.9025290031
2465	0.9024015959
2466	0.902271316
2467	0.9021468997
2468	0.9020323747
2469	0.9019088889
2470	0.9018267506
2471	0.9016764598
2472	0.9014926835
2473	0.9013796936
2474	0.9012567726
2475	0.9011272914
2476	0.9009271789
2477	0.9007953421
2478	0.9006416402
2479	0.9005143796
2480	0.9003946837
2481	0.9002228839
2482	0.9001026322
2483	0.9000115707
2484	0.8999032919
2485	0.8997703393
2486	0.8996592028
2487	0.899498441
2488	0.8993491414
2489	0.8991691347
2490	0.8990551624
2491	0.8989608879
2492	0.8988476833
2493	0.8987016943
2494	0.8985595497
2495	0.8984122358
2496	0.8983022786
2497	0.8981558554
2498	0.8980592403
2499	0.8979327196
2500	0.8978013419
2501	0.8976126925
2502	0.8974839996
2503	0.8973343994
2504	0.8971901704
2505	0.8970468176
2506	0.896943786
2507	0.8967756855
2508	0.8966012193
2509	0.8964609573
2510	0.896341378
2511	0.8962450867
2512	0.8961056693
2513	0.8959590257
2514	0.8958254531
2515	0.8956107461
2516	0.8954696704
2517	0.8953208429
2518	0.8952303697
2519	0.8951424876
2520	0.894993779
2521	0.8948773329
2522	0.8947426623
2523	0.8946288546
2524	0.8944762095
2525	0.8943504659
2526	0.8942160283
2527	0.8940608135
2528	0.8939183476
2529	0.8938103027
2530	0.8936986681
2531	0.893580803
2532	0.8935014071
2533	0.893359512
2534	0.8932086652
2535	0.8930812836
2536	0.8929022724
2537	0.8927872568
2538	0.8926779278
2539	0.8925591282
2540	0.8924400693
2541	0.8923472869
2542	0.8922044082
2543	0.8920953209
2544	0.8919583863
2545	0.8917990899
2546	0.8916959739
2547	0.8915772175
2548	0.8914527359
2549	0.8913143099
2550	0.8911998206
2551	0.8910696791
2552	0.8909346071
2553	0.8908095132
2554	0.8906956559
2555	0.8905760343
2556	0.8904661898
2557	0.8903356274
2558	0.8901585045
2559	0.8900127639
2560	0.8898689873
2561	0.889729966
2562	0.8895900509
2563	0.8894863648
2564	0.8893626724
2565	0.889244407
2566	0.8891252184
2567	0.8890134493
2568	0.8888742244
2569	0.8887182513
2570	0.8886305283
2571	0.8884721372
2572	0.8883238841
2573	0.8882199105
2574	0.8880852787
2575	0.8877703012
2576	0.8876515439
2577	0.8875347289
2578	0.887423389
2579	0.8873091321
2580	0.8871527789
2581	0.8870318748
2582	0.8868983574
2583	0.8866892237
2584	0.8865686414
2585	0.8864175142
2586	0.8862774263
2587	0.8861949248
2588	0.8860811049
2589	0.8859700376
2590	0.8858194739
2591	0.8857139099
2592	0.8855879033
2593	0.8854530466
2594	0.8853281246
2595	0.8851969797
2596	0.8850494402
2597	0.8849381032
2598	0.8848103377
2599	0.8845033514
2600	0.8843873137
2601	0.8842649786
2602	0.8841334653
2603	0.8840593291
2604	0.8839624372
2605	0.8837551722
2606	0.883602756
2607	0.8834438498
2608	0.8833038525
2609	0.8831951416
2610	0.8831101382
2611	0.8829986972
2612	0.8828959595
2613	0.8827606212
2614	0.8826301496
2615	0.8825262085
2616	0.8824078006
2617	0.8823030946
2618	0.8821598204
2619	0.8820269729
2620	0.8819389363
2621	0.8818006005
2622	0.8816876917
2623	0.8814848207
2624	0.8813799699
2625	0.881232531
2626	0.881115675
2627	0.8809709748
2628	0.8808381241
2629	0.8807248805
2630	0.8806105298
2631	0.8805086413
2632	0.8803684592
2633	0.8802567064
2634	0.8801559051
2635	0.8800326997
2636	0.8799128629
2637	0.8797732561
2638	0.8796951894
2639	0.8795850093
2640	0.8793845824
2641	0.8792647278
2642	0.879158165
2643	0.8790472115
2644	0.8789487078
2645	0.8787493718
2646	0.8786541548
2647	0.8785723151
2648	0.8784811062
2649	0.8783313786
2650	0.8782321233
2651	0.8781063507
2652	0.8779869933
2653	0.8778898907
2654	0.8777894187
2655	0.8776454077
2656	0.877576912
2657	0.8774563861
2658	0.8773547326
2659	0.8772726301
2660	0.8771393962
2661	0.8770063189
2662	0.8768826002
2663	0.8767696244
2664	0.8766707232
2665	0.8765673146
2666	0.8764027419
2667	0.8762686674
2668	0.8761225999
2669	0.875827061
2670	0.8757007304
2671	0.8755964275
2672	0.8754860861
2673	0.8753552392
2674	0.8752616031
2675	0.8751023881
2676	0.8749975882
2677	0.8748661717
2678	0.8747199764
2679	0.874609276
2680	0.8744787593
