iter	Passed	Remaining
1664	52334	733464
1665	52368	733473
1666	52403	733492
1667	52427	733362
1668	52458	733314
1669	52484	733212
1670	52517	733202
1671	52545	733121
1672	52577	733096
1673	52605	733017
1674	52637	732995
1675	52666	732927
1676	52695	732861
1677	52724	732804
1678	52756	732775
1679	52786	732730
1680	52815	732660
1681	52844	732599
1682	52869	732483
1683	52905	732515
1684	52937	732487
1685	52968	732453
1686	52996	732371
1687	53030	732368
1688	53063	732365
1689	53089	732258
1690	53119	732209
1691	53151	732182
1692	53189	732247
1693	53235	732412
1694	53276	732509
1695	53320	732654
1696	53370	732880
1697	53426	733183
1698	53458	733157
1699	53492	733167
1700	53526	733159
1701	53563	733212
1702	53603	733296
1703	53653	733515
1704	53697	733653
1705	53734	733701
1706	53777	733824
1707	53822	733982
1708	53859	734026
1709	53894	734034
1710	53944	734252
1711	53989	734402
1712	54037	734598
1713	54080	734724
1714	54124	734862
1715	54163	734933
1716	54196	734913
1717	54242	735078
1718	54284	735190
1719	54334	735415
1720	54362	735332
1721	54405	735456
1722	54446	735549
1723	54492	735710
1724	54533	735811
1725	54562	735738
1726	54601	735813
1727	54641	735884
1728	54667	735781
1729	54698	735739
1730	54727	735674
1731	54760	735661
1732	54795	735676
1733	54830	735686
1734	54879	735887
1735	54914	735900
1736	54964	736116
1737	54996	736089
1738	55038	736201
1739	55086	736392
1740	55123	736421
1741	55160	736470
1742	55189	736397
1743	55215	736286
1744	55241	736186
1745	55270	736115
1746	55299	736044
1747	55327	735971
1748	55357	735912
1749	55388	735882
1750	55417	735814
1751	55447	735749
1752	55492	735906
1753	55536	736033
1754	55583	736201
1755	55633	736413
1756	55671	736472
1757	55708	736506
1758	55753	736651
1759	55807	736913
1760	55840	736896
1761	55884	737031
1762	55921	737070
1763	55961	737139
1764	56003	737252
1765	56053	737453
1766	56090	737499
1767	56129	737560
1768	56166	737595
1769	56208	737698
1770	56250	737795
1771	56284	737794
1772	56322	737850
1773	56360	737895
1774	56399	737962
1775	56437	738009
1776	56469	737986
1777	56511	738078
1778	56538	737994
1779	56570	737960
1780	56606	737979
1781	56642	737998
1782	56685	738113
1783	56722	738154
1784	56755	738138
1785	56799	738269
1786	56840	738358
1787	56872	738321
1788	56913	738407
1789	56950	738449
1790	56983	738434
1791	57021	738480
1792	57056	738491
1793	57097	738576
1794	57133	738597
1795	57174	738688
1796	57215	738765
1797	57254	738825
1798	57296	738926
1799	57350	739188
1800	57394	739309
1801	57430	739328
1802	57469	739384
1803	57515	739535
1804	57557	739637
1805	57586	739571
1806	57620	739563
1807	57673	739806
1808	57708	739814
1809	57746	739852
1810	57787	739939
1811	57817	739888
1812	57850	739861
1813	57885	739877
1814	57934	740057
1815	57978	740186
1816	58023	740319
1817	58067	740439
1818	58109	740536
1819	58147	740578
1820	58181	740574
1821	58208	740485
1822	58238	740419
1823	58268	740367
1824	58300	740337
1825	58327	740242
1826	58363	740263
1827	58391	740180
1828	58417	740068
1829	58447	740015
1830	58474	739918
1831	58501	739831
1832	58540	739878
1833	58580	739951
1834	58624	740070
1835	58675	740277
1836	58710	740285
1837	58745	740297
1838	58784	740355
1839	58824	740417
1840	58850	740314
1841	58881	740273
1842	58925	740394
1843	58970	740526
1844	59007	740555
1845	59038	740507
1846	59070	740477
1847	59098	740390
1848	59126	740313
1849	59158	740286
1850	59192	740273
1851	59220	740196
1852	59249	740119
1853	59279	740065
1854	59311	740036
1855	59338	739941
1856	59369	739895
1857	59406	739925
1858	59437	739886
1859	59470	739869
1860	59498	739779
1861	59530	739756
1862	59559	739682
1863	59589	739627
1864	59623	739624
1865	59648	739505
1866	59679	739457
1867	59706	739364
1868	59734	739283
1869	59768	739275
1870	59803	739280
1871	59834	739234
1872	59863	739169
1873	59892	739097
1874	59929	739127
1875	59962	739112
1876	60000	739157
1877	60030	739096
1878	60061	739058
1879	60088	738962
1880	60119	738914
1881	60154	738916
1882	60181	738826
1883	60217	738850
1884	60250	738833
1885	60292	738914
1886	60324	738887
1887	60361	738911
1888	60397	738931
1889	60427	738881
1890	60456	738812
1891	60484	738730
1892	60520	738751
1893	60551	738701
1894	60580	738630
1895	60608	738551
1896	60636	738474
1897	60667	738426
1898	60693	738331
1899	60724	738279
1900	60761	738305
1901	60793	738274
1902	60826	738265
1903	60854	738181
1904	60902	738343
1905	60937	738342
1906	60966	738275
1907	60995	738211
1908	61023	738128
1909	61051	738056
1910	61083	738020
1911	61117	738012
1912	61146	737944
1913	61184	737987
1914	61224	738046
1915	61262	738091
1916	61295	738073
1917	61334	738124
1918	61369	738128
1919	61405	738140
1920	61436	738098
1921	61478	738188
1922	61516	738231
1923	61544	738154
1924	61575	738100
1925	61614	738161
1926	61645	738109
1927	61673	738038
1928	61700	737944
1929	61728	737861
1930	61756	737789
1931	61793	737817
1932	61821	737738
1933	61850	737659
1934	61885	737664
1935	61918	737651
1936	61953	737649
1937	61989	737668
1938	62030	737746
1939	62073	737843
1940	62116	737936
1941	62143	737853
1942	62176	737825
1943	62205	737756
1944	62239	737754
1945	62281	737841
1946	62311	737782
1947	62342	737740
1948	62377	737748
1949	62414	737774
1950	62450	737785
1951	62484	737775
1952	62516	737749
1953	62558	737833
1954	62596	737875
1955	62634	737905
1956	62667	737887
1957	62701	737878
1958	62734	737854
1959	62777	737960
1960	62815	737999
1961	62855	738057
1962	62883	737980
1963	62912	737902
1964	62955	738008
1965	62991	738024
1966	63029	738052
1967	63066	738081
1968	63107	738152
1969	63144	738184
1970	63174	738121
1971	63209	738124
1972	63257	738280
1973	63294	738303
1974	63321	738210
1975	63351	738161
1976	63384	738143
1977	63413	738074
1978	63442	738006
1979	63472	737951
1980	63504	737910
1981	63536	737880
1982	63564	737799
1983	63593	737738
1984	63621	737658
1985	63650	737590
1986	63679	737522
1987	63705	737419
1988	63735	737363
1989	63764	737293
1990	63794	737244
1991	63824	737190
1992	63854	737132
1993	63883	737063
1994	63917	737053
1995	63949	737016
1996	63977	736946
1997	64010	736920
1998	64043	736901
1999	64077	736895
2000	64120	736990
2001	64159	737030
2002	64198	737076
2003	64250	737278
2004	64294	737384
2005	64328	737371
2006	64379	737561
2007	64416	737582
2008	64468	737783
2009	64507	737827
2010	64559	738020
2011	64600	738091
2012	64645	738208
2013	64684	738253
2014	64728	738353
2015	64764	738362
2016	64811	738504
2017	64857	738630
2018	64900	738719
2019	64935	738721
2020	64980	738832
2021	65026	738961
2022	65077	739137
2023	65125	739285
2024	65166	739363
2025	65198	739325
2026	65244	739453
2027	65282	739482
2028	65321	739525
2029	65352	739484
2030	65392	739534
2031	65419	739446
2032	65462	739537
2033	65498	739548
2034	65540	739622
2035	65578	739654
2036	65611	739637
2037	65646	739634
2038	65679	739612
2039	65715	739617
2040	65756	739689
2041	65801	739804
2042	65840	739844
2043	65877	739868
2044	65915	739899
2045	65946	739849
2046	65992	739971
2047	66024	739936
2048	66077	740137
2049	66113	740152
2050	66152	740196
2051	66206	740404
2052	66249	740494
2053	66295	740614
2054	66344	740763
2055	66388	740868
2056	66437	741015
2057	66484	741147
2058	66528	741250
2059	66565	741272
2060	66608	741354
2061	66657	741505
2062	66700	741596
2063	66741	741660
2064	66790	741811
2065	66841	741983
2066	66893	742170
2067	66935	742250
2068	66979	742344
2069	67012	742321
2070	67043	742268
2071	67084	742334
2072	67159	742768
2073	67193	742756
2074	67236	742836
2075	67287	743013
2076	67318	742961
2077	67365	743099
2078	67406	743152
2079	67440	743138
2080	67470	743084
2081	67509	743121
2082	67542	743093
2083	67587	743202
2084	67615	743126
2085	67653	743147
2086	67689	743156
2087	67752	743456
2088	67794	743528
2089	67836	743606
2090	67879	743684
2091	67919	743738
2092	67974	743955
2093	68016	744022
2094	68060	744113
2095	68103	744201
2096	68155	744383
2097	68198	744461
2098	68245	744586
2099	68287	744664
2100	68358	745050
2101	68420	745338
2102	68467	745457
2103	68509	745531
2104	68552	745611
2105	68599	745731
2106	68642	745818
2107	68688	745927
2108	68726	745952
2109	68763	745968
2110	68804	746023
2111	68841	746048
2112	68897	746262
2113	68945	746398
2114	69002	746634
2115	69042	746681
2116	69095	746860
2117	69133	746895
2118	69192	747142
2119	69247	747345
2120	69283	747350
2121	69321	747381
2122	69355	747358
2123	69396	747413
2124	69441	747518
2125	69482	747572
2126	69512	747508
2127	69549	747529
2128	69588	747558
2129	69630	747629
2130	69668	747651
2131	69715	747774
2132	69760	747877
2133	69799	747903
2134	69853	748103
2135	69895	748169
2136	69950	748380
2137	70003	748557
2138	70048	748655
2139	70087	748687
2140	70132	748793
2141	70178	748898
2142	70224	749004
2143	70278	749196
2144	70322	749283
2145	70366	749378
2146	70406	749421
2147	70453	749532
2148	70501	749664
2149	70553	749834
2150	70598	749933
2151	70643	750033
2152	70701	750268
2153	70749	750389
2154	70795	750495
2155	70841	750603
2156	70894	750790
2157	70935	750833
2158	70981	750948
2159	71018	750958
2160	71055	750961
2161	71097	751029
2162	71137	751066
2163	71184	751184
2164	71216	751147
2165	71258	751210
2166	71294	751205
2167	71338	751296
2168	71372	751274
2169	71416	751350
2170	71462	751454
2171	71509	751579
2172	71547	751596
2173	71588	751646
2174	71621	751612
2175	71660	751644
2176	71698	751660
2177	71736	751683
2178	71770	751662
2179	71803	751636
2180	71834	751577
2181	71890	751785
2182	71927	751791
2183	71962	751788
2184	72003	751837
2185	72052	751970
2186	72088	751963
2187	72123	751953
2188	72222	752615
2189	72258	752607
2190	72302	752695
2191	72340	752705
2192	72376	752710
2193	72413	752712
2194	72443	752656
2195	72486	752722
2196	72520	752698
2197	72564	752778
2198	72600	752783
2199	72637	752787
2200	72681	752869
2201	72730	752996
2202	72774	753082
2203	72814	753121
2204	72852	753142
2205	72887	753123
2206	72929	753186
2207	72962	753157
2208	72997	753137
2209	73046	753271
2210	73084	753290
2211	73115	753232
2212	73166	753388
2213	73207	753435
2214	73254	753548
2215	73297	753614
2216	73341	753694
2217	73382	753746
2218	73424	753795
2219	73458	753780
2220	73497	753799
2221	73538	753850
2222	73579	753899
2223	73624	753988
2224	73658	753967
2225	73694	753961
2226	73756	754219
2227	73790	754204
2228	73828	754216
2229	73866	754233
2230	73903	754234
2231	73942	754267
2232	73987	754359
2233	74026	754379
2234	74071	754464
2235	74116	754558
2236	74151	754544
2237	74194	754609
2238	74230	754604
2239	74271	754647
2240	74312	754702
2241	74362	754835
2242	74405	754907
2243	74452	755006
2244	74496	755088
2245	74532	755080
2246	74566	755053
2247	74615	755184
2248	74656	755228
2249	74693	755238
2250	74739	755332
2251	74787	755444
2252	74827	755484
2253	74876	755603
2254	74918	755666
2255	74963	755745
2256	75000	755754
2257	75036	755749
2258	75082	755846
2259	75131	755966
2260	75177	756060
2261	75227	756200
2262	75267	756234
2263	75304	756235
2264	75352	756356
2265	75393	756393
2266	75445	756548
2267	75485	756585
2268	75528	756646
2269	75563	756634
2270	75606	756695
2271	75653	756799
2272	75696	756869
2273	75742	756956
2274	75787	757041
2275	75826	757067
2276	75875	757186
2277	75913	757197
2278	75955	757258
2279	75994	757278
2280	76043	757405
2281	76093	757535
2282	76130	757539
2283	76174	757607
2284	76214	757638
2285	76254	757678
2286	76295	757721
2287	76334	757740
2288	76382	757849
2289	76430	757958
2290	76477	758069
2291	76523	758157
2292	76572	758273
2293	76612	758312
2294	76660	758417
2295	76697	758425
2296	76732	758409
2297	76771	758427
2298	76810	758445
2299	76854	758520
2300	76890	758510
2301	76926	758508
2302	76960	758477
2303	77011	758612
2304	77049	758625
2305	77091	758682
2306	77130	758704
2307	77181	758836
2308	77223	758893
2309	77264	758934
2310	77301	758930
2311	77348	759031
2312	77388	759066
2313	77433	759145
2314	77474	759178
2315	77516	759237
2316	77559	759292
2317	77593	759267
2318	77629	759259
2319	77665	759250
2320	77700	759231
2321	77736	759221
2322	77772	759215
2323	77807	759193
2324	77842	759173
2325	77880	759187
2326	77911	759130
2327	77951	759156
2328	78001	759281
2329	78052	759422
2330	78101	759538
2331	78144	759598
2332	78194	759719
2333	78243	759841
2334	78297	760005
2335	78344	760103
2336	78394	760224
2337	78439	760303
2338	78485	760396
2339	78532	760492
2340	78573	760531
2341	78606	760488
2342	78638	760441
2343	78690	760584
2344	78743	760744
2345	78787	760806
2346	78838	760943
2347	78883	761017
2348	78926	761073
2349	78970	761142
2350	79009	761155
2351	79052	761215
2352	79089	761216
2353	79133	761282
2354	79190	761471
2355	79236	761560
2356	79278	761608
2357	79328	761725
2358	79366	761740
2359	79411	761815
2360	79448	761814
2361	79488	761839
2362	79520	761787
2363	79553	761750
2364	79589	761737
2365	79624	761715
2366	79672	761822
2367	79728	761999
2368	79762	761972
2369	79809	762060
2370	79860	762193
2371	79901	762230
2372	79937	762217
2373	79967	762154
2374	80000	762111
2375	80031	762051
2376	80073	762098
2377	80113	762120
2378	80150	762117
2379	80201	762248
2380	80238	762249
2381	80281	762306
2382	80325	762364
2383	80375	762489
2384	80425	762613
2385	80471	762695
2386	80513	762736
2387	80550	762736
2388	80583	762693
2389	80628	762762
2390	80658	762693
2391	80695	762694
2392	80736	762729
2393	80772	762718
2394	80812	762740
2395	80853	762780
2396	80891	762785
2397	80932	762815
2398	80972	762837
2399	81018	762919
2400	81064	763001
2401	81105	763040
2402	81152	763130
2403	81198	763213
2404	81237	763227
2405	81287	763348
2406	81339	763481
2407	81384	763558
2408	81429	763621
2409	81472	763679
2410	81504	763630
2411	81536	763574
2412	81569	763537
2413	81606	763528
2414	81637	763475
2415	81668	763411
2416	81702	763378
2417	81733	763320
2418	81766	763278
2419	81797	763213
2420	81829	763165
2421	81858	763086
2422	81891	763048
2423	81935	763108
2424	81994	763312
2425	82037	763364
2426	82080	763408
2427	82124	763475
2428	82171	763563
2429	82222	763686
2430	82266	763752
2431	82312	763824
2432	82354	763867
2433	82406	764000
2434	82455	764112
2435	82501	764192
2436	82556	764351
2437	82597	764383
2438	82642	764455
2439	82689	764540
2440	82736	764627
2441	82793	764805
2442	82839	764886
2443	82880	764918
2444	82932	765052
2445	82979	765138
2446	83021	765176
2447	83069	765274
2448	83114	765335
2449	83158	765397
2450	83204	765476
2451	83247	765520
2452	83281	765486
2453	83320	765504
2454	83350	765436
2455	83382	765384
2456	83414	765330
2457	83449	765301
2458	83494	765367
2459	83544	765488
2460	83597	765625
2461	83646	765726
2462	83689	765779
2463	83745	765940
2464	83789	766004
2465	83838	766106
2466	83888	766219
2467	83936	766312
2468	83983	766399
2469	84034	766518
2470	84082	766612
2471	84131	766716
2472	84183	766844
2473	84238	766998
2474	84293	767153
2475	84342	767262
2476	84386	767314
2477	84436	767427
2478	84489	767562
2479	84539	767672
2480	84589	767784
2481	84637	767872
2482	84684	767954
2483	84721	767952
2484	84767	768026
2485	84826	768214
2486	84877	768336
2487	84928	768453
2488	84982	768595
2489	85031	768699
2490	85081	768809
2491	85121	768829
2492	85163	768859
2493	85209	768936
2494	85260	769051
2495	85312	769182
2496	85352	769194
2497	85394	769238
2498	85434	769250
2499	85477	769294
2500	85512	769274
2501	85550	769268
2502	85588	769272
2503	85625	769260
2504	85667	769298
2505	85703	769278
2506	85740	769274
2507	85779	769283
2508	85825	769352
2509	85862	769337
2510	85892	769273
2511	85925	769229
2512	85958	769182
2513	85996	769176
2514	86031	769153
2515	86066	769127
2516	86102	769104
2517	86137	769080
2518	86168	769019
2519	86198	768946
2520	86233	768915
2521	86274	768941
2522	86312	768947
2523	86340	768854
2524	86380	768868
2525	86414	768838
2526	86450	768818
2527	86486	768801
2528	86523	768787
2529	86560	768777
2530	86588	768689
2531	86624	768668
2532	86653	768596
2533	86691	768590
2534	86726	768562
2535	86765	768568
2536	86802	768560
2537	86836	768527
2538	86867	768465
2539	86901	768425
2540	86934	768380
2541	86967	768340
2542	87003	768317
2543	87036	768276
2544	87073	768263
2545	87111	768266
2546	87142	768202
2547	87173	768137
2548	87209	768122
2549	87241	768065
2550	87270	767986
2551	87303	767943
2552	87338	767913
2553	87372	767876
2554	87400	767789
2555	87430	767723
2556	87461	767655
2557	87495	767618
2558	87529	767587
2559	87562	767542
2560	87596	767505
2561	87630	767471
2562	87662	767415
2563	87698	767395
2564	87730	767340
2565	87764	767304
2566	87793	767229
2567	87823	767157
2568	87858	767125
2569	87901	767169
2570	87937	767149
2571	87980	767193
2572	88023	767242
2573	88069	767302
2574	88106	767299
2575	88151	767353
2576	88196	767418
2577	88230	767378
2578	88263	767336
2579	88297	767299
